id,latitude,longitude
1,51.4197600298,-177.8953584869
2,52.752156394,-176.6433470219
3,51.4197600298,-175.3913355569
4,52.752156394,-174.1393240919
5,63.0393169095,-172.887312627
6,61.0055383564,-172.887312627
7,51.4197600298,-172.887312627
8,64.0060453901,-171.635301162
9,59.9368583777,-171.635301162
10,52.752156394,-171.635301162
11,-11.337183161,-171.635301162
12,63.0393169095,-170.383289697
13,56.5143099803,-170.383289697
14,-13.4550418401,-170.383289697
15,65.8433462985,-169.131278232
16,64.0060453901,-169.131278232
17,57.6919891343,-169.131278232
18,52.752156394,-169.131278232
19,-15.5543374791,-169.131278232
20,68.3715567759,-167.879266767
21,64.9404415051,-167.879266767
22,63.0393169095,-167.879266767
23,54.0450138931,-167.879266767
24,-13.4550418401,-167.879266767
25,69.1569304724,-166.627255302
26,65.8433462985,-166.627255302
27,64.0060453901,-166.627255302
28,62.0394221504,-166.627255302
29,59.9368583777,-166.627255302
30,52.752156394,-166.627255302
31,68.3715567759,-165.375243837
32,66.7156043254,-165.375243837
33,64.9404415051,-165.375243837
34,63.0393169095,-165.375243837
35,61.0055383564,-165.375243837
36,54.0450138931,-165.375243837
37,69.1569304724,-164.123232372
38,67.5580604125,-164.123232372
39,65.8433462985,-164.123232372
40,64.0060453901,-164.123232372
41,62.0394221504,-164.123232372
42,59.9368583777,-164.123232372
43,55.2988670035,-164.123232372
44,69.9150111586,-162.871220907
45,68.3715567759,-162.871220907
46,66.7156043254,-162.871220907
47,64.9404415051,-162.871220907
48,63.0393169095,-162.871220907
49,61.0055383564,-162.871220907
50,58.8325955667,-162.871220907
51,54.0450138931,-162.871220907
52,70.6466191365,-161.619209442
53,69.1569304724,-161.619209442
54,67.5580604125,-161.619209442
55,65.8433462985,-161.619209442
56,64.0060453901,-161.619209442
57,62.0394221504,-161.619209442
58,59.9368583777,-161.619209442
59,55.2988670035,-161.619209442
60,69.9150111586,-160.3671979771
61,68.3715567759,-160.3671979771
62,66.7156043254,-160.3671979771
63,64.9404415051,-160.3671979771
64,63.0393169095,-160.3671979771
65,61.0055383564,-160.3671979771
66,58.8325955667,-160.3671979771
67,56.5143099803,-160.3671979771
68,54.0450138931,-160.3671979771
69,20.6538883744,-160.3671979771
70,70.6466191365,-159.1151865121
71,69.1569304724,-159.1151865121
72,67.5580604125,-159.1151865121
73,65.8433462985,-159.1151865121
74,64.0060453901,-159.1151865121
75,62.0394221504,-159.1151865121
76,59.9368583777,-159.1151865121
77,57.6919891343,-159.1151865121
78,55.2988670035,-159.1151865121
79,22.6691569617,-159.1151865121
80,69.9150111586,-157.8631750471
81,68.3715567759,-157.8631750471
82,66.7156043254,-157.8631750471
83,64.9404415051,-157.8631750471
84,63.0393169095,-157.8631750471
85,61.0055383564,-157.8631750471
86,58.8325955667,-157.8631750471
87,56.5143099803,-157.8631750471
88,20.6538883744,-157.8631750471
89,70.6466191365,-156.6111635821
90,69.1569304724,-156.6111635821
91,67.5580604125,-156.6111635821
92,65.8433462985,-156.6111635821
93,64.0060453901,-156.6111635821
94,62.0394221504,-156.6111635821
95,59.9368583777,-156.6111635821
96,57.6919891343,-156.6111635821
97,55.2988670035,-156.6111635821
98,18.6115442845,-156.6111635821
99,69.9150111586,-155.3591521171
100,68.3715567759,-155.3591521171
101,66.7156043254,-155.3591521171
102,64.9404415051,-155.3591521171
103,63.0393169095,-155.3591521171
104,61.0055383564,-155.3591521171
105,58.8325955667,-155.3591521171
106,56.5143099803,-155.3591521171
107,20.6538883744,-155.3591521171
108,70.6466191365,-154.1071406521
109,69.1569304724,-154.1071406521
110,67.5580604125,-154.1071406521
111,65.8433462985,-154.1071406521
112,64.0060453901,-154.1071406521
113,62.0394221504,-154.1071406521
114,59.9368583777,-154.1071406521
115,57.6919891343,-154.1071406521
116,18.6115442845,-154.1071406521
117,69.9150111586,-152.8551291871
118,68.3715567759,-152.8551291871
119,66.7156043254,-152.8551291871
120,64.9404415051,-152.8551291871
121,63.0393169095,-152.8551291871
122,61.0055383564,-152.8551291871
123,58.8325955667,-152.8551291871
124,56.5143099803,-152.8551291871
125,70.6466191365,-151.6031177221
126,69.1569304724,-151.6031177221
127,67.5580604125,-151.6031177221
128,65.8433462985,-151.6031177221
129,64.0060453901,-151.6031177221
130,62.0394221504,-151.6031177221
131,59.9368583777,-151.6031177221
132,57.6919891343,-151.6031177221
133,69.9150111586,-150.3511062571
134,68.3715567759,-150.3511062571
135,66.7156043254,-150.3511062571
136,64.9404415051,-150.3511062571
137,63.0393169095,-150.3511062571
138,61.0055383564,-150.3511062571
139,58.8325955667,-150.3511062571
140,70.6466191365,-149.0990947921
141,69.1569304724,-149.0990947921
