id,latitude,longitude
1,-25.366334,112.921402
2,-25.852372,112.921402
3,-24.633606,113.076995
4,-25.122577,113.076995
5,-25.609600,113.076995
6,-26.094646,113.076995
7,-24.388398,113.232588
8,-24.878333,113.232588
9,-25.852372,113.232588
10,-26.336420,113.232588
11,-24.142713,113.388181
12,-24.633606,113.388181
13,-25.609600,113.388181
14,-26.094646,113.388181
15,-26.577690,113.388181
16,-23.896555,113.543773
17,-24.388398,113.543773
18,-24.878333,113.543773
19,-25.366334,113.543773
20,-25.852372,113.543773
21,-26.336420,113.543773
22,-26.818452,113.543773
23,-28.252202,113.543773
24,-22.160516,113.699366
25,-22.658799,113.699366
26,-23.155280,113.699366
27,-23.649928,113.699366
28,-24.142713,113.699366
29,-24.633606,113.699366
30,-25.122577,113.699366
31,-25.609600,113.699366
32,-26.094646,113.699366
33,-26.577690,113.699366
34,-27.058704,113.699366
35,-28.489327,113.699366
36,-21.910708,113.854959
37,-22.409881,113.854959
38,-22.907267,113.854959
39,-23.402835,113.854959
40,-23.896555,113.854959
41,-24.388398,113.854959
42,-24.878333,113.854959
43,-25.366334,113.854959
44,-25.852372,113.854959
45,-26.336420,113.854959
46,-26.818452,113.854959
47,-27.298443,113.854959
48,-28.725921,113.854959
49,-22.160516,114.010552
50,-22.658799,114.010552
51,-23.155280,114.010552
52,-23.649928,114.010552
53,-24.142713,114.010552
54,-24.633606,114.010552
55,-25.122577,114.010552
56,-25.609600,114.010552
57,-26.094646,114.010552
58,-26.577690,114.010552
59,-27.058704,114.010552
60,-27.537665,114.010552
61,-28.014547,114.010552
62,-28.961981,114.010552
63,-21.910708,114.166144
64,-22.409881,114.166144
65,-22.907267,114.166144
66,-23.402835,114.166144
67,-23.896555,114.166144
68,-24.388398,114.166144
69,-24.878333,114.166144
70,-25.366334,114.166144
71,-25.852372,114.166144
72,-26.336420,114.166144
73,-26.818452,114.166144
74,-27.298443,114.166144
75,-27.776368,114.166144
76,-28.252202,114.166144
77,-28.725921,114.166144
78,-21.660461,114.321737
79,-22.160516,114.321737
80,-22.658799,114.321737
81,-23.155280,114.321737
82,-23.649928,114.321737
83,-24.142713,114.321737
84,-24.633606,114.321737
85,-25.122577,114.321737
86,-25.609600,114.321737
87,-26.094646,114.321737
88,-26.577690,114.321737
89,-27.058704,114.321737
90,-27.537665,114.321737
91,-28.014547,114.321737
92,-28.489327,114.321737
93,-21.409779,114.788516
94,-21.660461,114.632923
95,-21.910708,114.788516
96,-22.160516,114.632923
97,-21.910708,114.477330
98,-22.409881,114.788516
99,-22.409881,114.477330
100,-22.658799,114.632923
101,-22.907267,114.788516
102,-22.907267,114.477330
103,-23.155280,114.632923
104,-23.402835,114.788516
105,-23.402835,114.477330
106,-23.649928,114.632923
107,-23.896555,114.788516
108,-24.142713,114.632923
