id,latitude,longitude,state
117,45.6865805297,-92.1351196175,MN
118,44.1511508606,-92.1351196175,MN
119,43.3680522268,-91.509132205,MN
120,44.1511508606,-90.8831447926,MN
121,39.2994539127,-79.615371368,MD
122,40.1334784172,-78.9893839555,MD
123,39.2994539127,-78.363396543,MD
124,38.4553731216,-77.7374091305,MD
125,40.1334784172,-77.7374091305,MD
126,39.2994539127,-77.1114217181,MD
127,40.1334784172,-76.4854343056,MD
128,38.4553731216,-76.4854343056,MD
129,39.2994539127,-75.8594468931,MD
130,37.6013001758,-75.8594468931,MD
131,38.4553731216,-75.2334594806,MD
132,40.9573918408,-72.1035224182,RI
133,41.7711484667,-71.4775350058,RI
134,40.9573918408,-70.8515475933,RI
135,47.1809933804,-117.1746161166,ID
136,48.6344957093,-117.1746161166,ID
137,46.4389099588,-116.5486287041,ID
138,47.9128475487,-116.5486287041,ID
139,49.3459673056,-116.5486287041,ID
140,47.1809933804,-115.9226412917,ID
141,48.6344957093,-115.9226412917,ID
142,45.6865805297,-117.1746161166,ID
143,44.1511508606,-117.1746161166,ID
144,43.3680522268,-116.5486287041,ID
145,44.9239951255,-116.5486287041,ID
146,45.6865805297,-115.9226412917,ID
147,44.1511508606,-115.9226412917,ID
148,43.3680522268,-115.2966538792,ID
149,44.9239951255,-115.2966538792,ID
150,44.1511508606,-114.6706664667,ID
151,45.6865805297,-114.6706664667,ID
152,42.5747113871,-117.1746161166,ID
153,41.7711484667,-116.5486287041,ID
154,42.5747113871,-115.9226412917,ID
155,41.7711484667,-115.2966538792,ID
156,42.5747113871,-114.6706664667,ID
157,41.7711484667,-114.0446790542,ID
158,42.5747113871,-113.4186916418,ID
159,41.7711484667,-112.7927042293,ID
160,42.5747113871,-112.1667168168,ID
161,41.7711484667,-111.5407294043,ID
162,46.4389099588,-115.2966538792,ID
163,47.9128475487,-115.2966538792,ID
164,47.1809933804,-114.6706664667,ID
165,46.4389099588,-114.0446790542,ID
166,44.9239951255,-114.0446790542,ID
167,43.3680522268,-114.0446790542,ID
168,44.1511508606,-113.4186916418,ID
169,45.6865805297,-113.4186916418,ID
170,44.9239951255,-112.7927042293,ID
171,43.3680522268,-112.7927042293,ID
172,44.1511508606,-112.1667168168,ID
173,43.3680522268,-111.5407294043,ID
174,44.9239951255,-111.5407294043,ID
175,44.1511508606,-110.9147419918,ID
176,42.5747113871,-110.9147419918,ID
177,42.5747113871,-72.1035224182,NH
178,42.5747113871,-70.8515475933,NH
179,43.3680522268,-72.7295098307,NH
180,44.1511508606,-72.1035224182,NH
181,44.9239951255,-71.4775350058,NH
182,43.3680522268,-71.4775350058,NH
183,45.6865805297,-70.8515475933,NH
184,44.1511508606,-70.8515475933,NH
185,43.3680522268,-70.2255601808,NH
186,34.9799149436,-83.9972832553,NC
187,35.8634825198,-83.3712958428,NC
188,34.9799149436,-82.7453084304,NC
189,35.8634825198,-82.1193210179,NC
190,34.9799149436,-81.4933336054,NC
191,35.8634825198,-80.8673461929,NC
192,34.9799149436,-80.2413587804,NC
193,34.0867099135,-79.615371368,NC
194,35.8634825198,-79.615371368,NC
195,34.9799149436,-78.9893839555,NC
196,35.8634825198,-78.363396543,NC
197,34.0867099135,-78.363396543,NC
198,34.9799149436,-77.7374091305,NC
199,35.8634825198,-77.1114217181,NC
200,34.0867099135,-77.1114217181,NC
201,34.9799149436,-76.4854343056,NC
202,35.8634825198,-75.8594468931,NC
203,34.9799149436,-75.2334594806,NC
204,36.7373087942,-81.4933336054,NC
205,36.7373087942,-80.2413587804,NC
206,36.7373087942,-78.9893839555,NC
207,36.7373087942,-77.7374091305,NC
208,36.7373087942,-76.4854343056,NC
209,36.7373087942,-75.2334594806,NC
210,42.5747113871,-73.3554972432,VT
211,42.5747113871,-72.1035224182,VT
212,44.9239951255,-73.9814846557,VT
213,43.3680522268,-73.9814846557,VT
214,44.1511508606,-73.3554972432,VT
215,44.9239951255,-72.7295098307,VT
216,43.3680522268,-72.7295098307,VT
217,44.1511508606,-72.1035224182,VT
218,44.9239951255,-71.4775350058,VT
219,41.7711484667,-73.9814846557,CT
220,42.5747113871,-73.3554972432,CT
221,40.9573918408,-73.3554972432,CT
222,41.7711484667,-72.7295098307,CT
223,40.9573918408,-72.1035224182,CT
224,41.7711484667,-71.4775350058,CT
225,39.2994539127,-75.8594468931,DE
226,40.1334784172,-75.2334594806,DE
227,38.4553731216,-75.2334594806,DE
228,39.2994539127,-74.6074720682,DE
229,34.0867099135,-109.6627671669,NM
230,32.2718553014,-109.6627671669,NM
231,35.8634825198,-109.6627671669,NM
232,33.1839817263,-109.0367797544,NM
233,31.3504663348,-109.0367797544,NM
234,34.9799149436,-109.0367797544,NM
235,34.0867099135,-108.4107923419,NM
236,32.2718553014,-108.4107923419,NM
237,35.8634825198,-108.4107923419,NM
238,36.7373087942,-109.0367797544,NM
239,36.7373087942,-107.7848049295,NM
240,36.7373087942,-106.5328301045,NM
241,36.7373087942,-105.2808552796,NM
242,31.3504663348,-107.7848049295,NM
243,33.1839817263,-107.7848049295,NM
244,32.2718553014,-107.158817517,NM
245,31.3504663348,-106.5328301045,NM
246,33.1839817263,-106.5328301045,NM
247,32.2718553014,-105.906842692,NM
248,33.1839817263,-105.2808552796,NM
249,32.2718553014,-104.6548678671,NM
250,33.1839817263,-104.0288804546,NM
251,32.2718553014,-103.4028930421,NM
252,33.1839817263,-102.7769056296,NM
253,34.9799149436,-107.7848049295,NM
254,34.0867099135,-107.158817517,NM
255,35.8634825198,-107.158817517,NM
256,34.9799149436,-106.5328301045,NM
257,34.0867099135,-105.906842692,NM
258,35.8634825198,-105.906842692,NM
259,34.9799149436,-105.2808552796,NM
260,34.0867099135,-104.6548678671,NM
261,35.8634825198,-104.6548678671,NM
262,34.9799149436,-104.0288804546,NM
263,34.0867099135,-103.4028930421,NM
264,35.8634825198,-103.4028930421,NM
265,34.9799149436,-102.7769056296,NM
266,36.7373087942,-104.0288804546,NM
267,36.7373087942,-102.7769056296,NM
268,40.9573918408,-124.6864650664,CA
269,41.7711484667,-124.0604776539,CA
270,40.9573918408,-123.4344902414,CA
271,41.7711484667,-122.8085028289,CA
272,40.9573918408,-122.1825154164,CA
273,41.7711484667,-121.556528004,CA
274,40.9573918408,-120.9305405915,CA
275,41.7711484667,-120.304553179,CA
276,40.9573918408,-119.6785657665,CA
277,38.4553731216,-124.0604776539,CA
278,40.1334784172,-124.0604776539,CA
279,37.6013001758,-123.4344902414,CA
280,39.2994539127,-123.4344902414,CA
281,36.7373087942,-122.8085028289,CA
282,38.4553731216,-122.8085028289,CA
283,40.1334784172,-122.8085028289,CA
284,37.6013001758,-122.1825154164,CA
285,39.2994539127,-122.1825154164,CA
286,36.7373087942,-121.556528004,CA
287,38.4553731216,-121.556528004,CA
288,40.1334784172,-121.556528004,CA
289,37.6013001758,-120.9305405915,CA
290,39.2994539127,-120.9305405915,CA
291,36.7373087942,-120.304553179,CA
292,38.4553731216,-120.304553179,CA
293,40.1334784172,-120.304553179,CA
294,37.6013001758,-119.6785657665,CA
295,39.2994539127,-119.6785657665,CA
296,36.7373087942,-119.0525783541,CA
297,38.4553731216,-119.0525783541,CA
298,35.8634825198,-122.1825154164,CA
299,34.0867099135,-120.9305405915,CA
300,35.8634825198,-120.9305405915,CA
301,34.9799149436,-120.304553179,CA
302,34.0867099135,-119.6785657665,CA
303,35.8634825198,-119.6785657665,CA
304,33.1839817263,-119.0525783541,CA
305,34.9799149436,-119.0525783541,CA
306,32.2718553014,-118.4265909416,CA
307,34.0867099135,-118.4265909416,CA
308,35.8634825198,-118.4265909416,CA
309,33.1839817263,-117.8006035291,CA
310,34.9799149436,-117.8006035291,CA
311,32.2718553014,-117.1746161166,CA
312,34.0867099135,-117.1746161166,CA
313,35.8634825198,-117.1746161166,CA
314,33.1839817263,-116.5486287041,CA
315,34.9799149436,-116.5486287041,CA
316,34.0867099135,-115.9226412917,CA
317,32.2718553014,-115.9226412917,CA
318,35.8634825198,-115.9226412917,CA
319,33.1839817263,-115.2966538792,CA
320,34.9799149436,-115.2966538792,CA
321,34.0867099135,-114.6706664667,CA
322,32.2718553014,-114.6706664667,CA
323,37.6013001758,-118.4265909416,CA
324,36.7373087942,-117.8006035291,CA
325,37.6013001758,-117.1746161166,CA
326,36.7373087942,-116.5486287041,CA
327,33.1839817263,-114.0446790542,CA
328,34.9799149436,-114.0446790542,CA
329,39.2994539127,-75.8594468931,NJ
330,40.1334784172,-75.2334594806,NJ
331,38.4553731216,-75.2334594806,NJ
332,39.2994539127,-74.6074720682,NJ
333,40.1334784172,-73.9814846557,NJ
334,40.9573918408,-75.8594468931,NJ
335,40.9573918408,-74.6074720682,NJ
336,40.9573918408,-73.3554972432,NJ
337,46.4389099588,-92.76110703,WI
338,47.1809933804,-92.1351196175,WI
339,46.4389099588,-91.509132205,WI
340,47.1809933804,-90.8831447926,WI
341,46.4389099588,-90.2571573801,WI
342,47.1809933804,-89.6311699676,WI
343,46.4389099588,-89.0051825551,WI
344,45.6865805297,-93.3870944425,WI
345,44.9239951255,-92.76110703,WI
346,45.6865805297,-92.1351196175,WI
347,44.1511508606,-92.1351196175,WI
348,44.9239951255,-91.509132205,WI
349,43.3680522268,-91.509132205,WI
350,45.6865805297,-90.8831447926,WI
351,44.1511508606,-90.8831447926,WI
352,44.9239951255,-90.2571573801,WI
353,43.3680522268,-90.2571573801,WI
354,45.6865805297,-89.6311699676,WI
355,44.1511508606,-89.6311699676,WI
356,42.5747113871,-90.8831447926,WI
357,42.5747113871,-89.6311699676,WI
358,42.5747113871,-88.3791951427,WI
359,44.9239951255,-89.0051825551,WI
360,43.3680522268,-89.0051825551,WI
361,45.6865805297,-88.3791951427,WI
362,44.1511508606,-88.3791951427,WI
363,44.9239951255,-87.7532077302,WI
364,43.3680522268,-87.7532077302,WI
365,45.6865805297,-87.1272203177,WI
366,44.1511508606,-87.1272203177,WI
367,44.9239951255,-86.5012329052,WI
368,43.3680522268,-86.5012329052,WI
369,42.5747113871,-87.1272203177,WI
370,45.6865805297,-124.6864650664,OR
371,46.4389099588,-124.0604776539,OR
372,45.6865805297,-123.4344902414,OR
373,46.4389099588,-122.8085028289,OR
374,45.6865805297,-122.1825154164,OR
375,45.6865805297,-120.9305405915,OR
376,42.5747113871,-124.6864650664,OR
377,44.1511508606,-124.6864650664,OR
378,41.7711484667,-124.0604776539,OR
379,43.3680522268,-124.0604776539,OR
380,44.9239951255,-124.0604776539,OR
381,42.5747113871,-123.4344902414,OR
382,44.1511508606,-123.4344902414,OR
383,41.7711484667,-122.8085028289,OR
384,43.3680522268,-122.8085028289,OR
385,44.9239951255,-122.8085028289,OR
386,42.5747113871,-122.1825154164,OR
387,44.1511508606,-122.1825154164,OR
388,41.7711484667,-121.556528004,OR
389,43.3680522268,-121.556528004,OR
390,44.9239951255,-121.556528004,OR
391,42.5747113871,-120.9305405915,OR
392,44.1511508606,-120.9305405915,OR
393,41.7711484667,-120.304553179,OR
394,43.3680522268,-120.304553179,OR
395,42.5747113871,-119.6785657665,OR
396,41.7711484667,-119.0525783541,OR
397,44.1511508606,-119.6785657665,OR
398,46.4389099588,-119.0525783541,OR
399,46.4389099588,-117.8006035291,OR
400,44.9239951255,-120.304553179,OR
401,45.6865805297,-119.6785657665,OR
402,44.9239951255,-119.0525783541,OR
403,43.3680522268,-119.0525783541,OR
404,44.1511508606,-118.4265909416,OR
405,45.6865805297,-118.4265909416,OR
406,43.3680522268,-117.8006035291,OR
407,44.9239951255,-117.8006035291,OR
408,45.6865805297,-117.1746161166,OR
409,44.1511508606,-117.1746161166,OR
410,43.3680522268,-116.5486287041,OR
411,44.9239951255,-116.5486287041,OR
412,45.6865805297,-115.9226412917,OR
413,42.5747113871,-118.4265909416,OR
414,41.7711484667,-117.8006035291,OR
415,42.5747113871,-117.1746161166,OR
416,41.7711484667,-116.5486287041,OR
417,42.5747113871,-104.6548678671,NE
418,40.9573918408,-104.6548678671,NE
419,41.7711484667,-104.0288804546,NE
420,42.5747113871,-103.4028930421,NE
421,40.9573918408,-103.4028930421,NE
422,43.3680522268,-104.0288804546,NE
423,43.3680522268,-102.7769056296,NE
424,40.1334784172,-101.5249308047,NE
425,40.1334784172,-100.2729559797,NE
426,41.7711484667,-102.7769056296,NE
427,42.5747113871,-102.1509182172,NE
428,40.9573918408,-102.1509182172,NE
429,41.7711484667,-101.5249308047,NE
430,42.5747113871,-100.8989433922,NE
431,40.9573918408,-100.8989433922,NE
432,41.7711484667,-100.2729559797,NE
433,42.5747113871,-99.6469685673,NE
434,40.9573918408,-99.6469685673,NE
435,41.7711484667,-99.0209811548,NE
436,42.5747113871,-98.3949937423,NE
437,40.9573918408,-98.3949937423,NE
438,41.7711484667,-97.7690063298,NE
439,42.5747113871,-97.1430189173,NE
440,40.9573918408,-97.1430189173,NE
441,41.7711484667,-96.5170315049,NE
442,42.5747113871,-95.8910440924,NE
443,40.9573918408,-95.8910440924,NE
444,43.3680522268,-101.5249308047,NE
445,43.3680522268,-100.2729559797,NE
446,43.3680522268,-99.0209811548,NE
447,43.3680522268,-97.7690063298,NE
448,40.1334784172,-99.0209811548,NE
449,40.1334784172,-97.7690063298,NE
450,40.1334784172,-96.5170315049,NE
451,40.1334784172,-95.2650566799,NE
452,39.2994539127,-80.8673461929,PA
453,40.1334784172,-80.2413587804,PA
454,39.2994539127,-79.615371368,PA
455,40.1334784172,-78.9893839555,PA
456,39.2994539127,-78.363396543,PA
457,40.1334784172,-77.7374091305,PA
458,39.2994539127,-77.1114217181,PA
459,40.1334784172,-76.4854343056,PA
460,39.2994539127,-75.8594468931,PA
461,40.1334784172,-75.2334594806,PA
462,40.9573918408,-80.8673461929,PA
463,41.7711484667,-80.2413587804,PA
464,42.5747113871,-79.615371368,PA
465,40.9573918408,-79.615371368,PA
466,41.7711484667,-78.9893839555,PA
467,40.9573918408,-78.363396543,PA
468,41.7711484667,-77.7374091305,PA
469,40.9573918408,-77.1114217181,PA
470,41.7711484667,-76.4854343056,PA
471,40.9573918408,-75.8594468931,PA
472,41.7711484667,-75.2334594806,PA
473,40.9573918408,-74.6074720682,PA
474,47.9128475487,-125.3124524788,WA
475,47.1809933804,-124.6864650664,WA
476,48.6344957093,-124.6864650664,WA
477,46.4389099588,-124.0604776539,WA
478,47.9128475487,-124.0604776539,WA
479,45.6865805297,-123.4344902414,WA
480,47.1809933804,-123.4344902414,WA
481,48.6344957093,-123.4344902414,WA
482,46.4389099588,-122.8085028289,WA
483,47.9128475487,-122.8085028289,WA
484,49.3459673056,-122.8085028289,WA
485,45.6865805297,-122.1825154164,WA
486,47.1809933804,-122.1825154164,WA
487,48.6344957093,-122.1825154164,WA
488,46.4389099588,-121.556528004,WA
489,47.9128475487,-121.556528004,WA
490,49.3459673056,-121.556528004,WA
491,45.6865805297,-120.9305405915,WA
492,47.1809933804,-120.9305405915,WA
493,48.6344957093,-120.9305405915,WA
494,46.4389099588,-120.304553179,WA
495,47.9128475487,-120.304553179,WA
496,49.3459673056,-120.304553179,WA
497,47.1809933804,-119.6785657665,WA
498,48.6344957093,-119.6785657665,WA
499,46.4389099588,-119.0525783541,WA
500,47.9128475487,-119.0525783541,WA
501,49.3459673056,-119.0525783541,WA
502,47.1809933804,-118.4265909416,WA
503,48.6344957093,-118.4265909416,WA
504,46.4389099588,-117.8006035291,WA
505,47.9128475487,-117.8006035291,WA
506,49.3459673056,-117.8006035291,WA
507,47.1809933804,-117.1746161166,WA
508,48.6344957093,-117.1746161166,WA
509,46.4389099588,-116.5486287041,WA
510,47.9128475487,-116.5486287041,WA
511,49.3459673056,-116.5486287041,WA
512,45.6865805297,-119.6785657665,WA
513,45.6865805297,-118.4265909416,WA
514,45.6865805297,-117.1746161166,WA
515,32.2718553014,-94.6390692674,LA
516,33.1839817263,-94.013081855,LA
517,31.3504663348,-94.013081855,LA
518,29.4804982137,-94.013081855,LA
519,32.2718553014,-93.3870944425,LA
520,30.4199614312,-93.3870944425,LA
521,33.1839817263,-92.76110703,LA
522,31.3504663348,-92.76110703,LA
523,29.4804982137,-92.76110703,LA
524,32.2718553014,-92.1351196175,LA
525,30.4199614312,-92.1351196175,LA
526,33.1839817263,-91.509132205,LA
527,31.3504663348,-91.509132205,LA
528,29.4804982137,-91.509132205,LA
529,32.2718553014,-90.8831447926,LA
530,30.4199614312,-90.8831447926,LA
531,28.5322454077,-90.8831447926,LA
532,31.3504663348,-90.2571573801,LA
533,29.4804982137,-90.2571573801,LA
534,30.4199614312,-89.6311699676,LA
535,28.5322454077,-89.6311699676,LA
536,29.4804982137,-89.0051825551,LA
537,30.4199614312,-88.3791951427,LA
538,33.1839817263,-85.2492580803,GA
539,31.3504663348,-85.2492580803,GA
540,32.2718553014,-84.6232706678,GA
541,30.4199614312,-84.6232706678,GA
542,33.1839817263,-83.9972832553,GA
543,31.3504663348,-83.9972832553,GA
544,32.2718553014,-83.3712958428,GA
545,30.4199614312,-83.3712958428,GA
546,33.1839817263,-82.7453084304,GA
547,31.3504663348,-82.7453084304,GA
548,32.2718553014,-82.1193210179,GA
549,30.4199614312,-82.1193210179,GA
550,33.1839817263,-81.4933336054,GA
551,31.3504663348,-81.4933336054,GA
552,32.2718553014,-80.8673461929,GA
553,30.4199614312,-80.8673461929,GA
554,34.0867099135,-85.8752454927,GA
555,34.9799149436,-85.2492580803,GA
556,34.0867099135,-84.6232706678,GA
557,34.9799149436,-83.9972832553,GA
558,34.0867099135,-83.3712958428,GA
559,34.9799149436,-82.7453084304,GA
560,34.0867099135,-82.1193210179,GA
561,33.1839817263,-89.0051825551,AL
562,31.3504663348,-89.0051825551,AL
563,32.2718553014,-88.3791951427,AL
564,30.4199614312,-88.3791951427,AL
565,33.1839817263,-87.7532077302,AL
566,31.3504663348,-87.7532077302,AL
567,32.2718553014,-87.1272203177,AL
568,30.4199614312,-87.1272203177,AL
569,33.1839817263,-86.5012329052,AL
570,31.3504663348,-86.5012329052,AL
571,32.2718553014,-85.8752454927,AL
572,30.4199614312,-85.8752454927,AL
573,33.1839817263,-85.2492580803,AL
574,31.3504663348,-85.2492580803,AL
575,32.2718553014,-84.6232706678,AL
576,34.0867099135,-88.3791951427,AL
577,34.9799149436,-87.7532077302,AL
578,34.0867099135,-87.1272203177,AL
579,34.9799149436,-86.5012329052,AL
580,34.0867099135,-85.8752454927,AL
581,34.9799149436,-85.2492580803,AL
582,37.6013001758,-114.6706664667,UT
583,39.2994539127,-114.6706664667,UT
584,40.9573918408,-114.6706664667,UT
585,41.7711484667,-114.0446790542,UT
586,40.9573918408,-113.4186916418,UT
587,41.7711484667,-112.7927042293,UT
588,40.9573918408,-112.1667168168,UT
589,41.7711484667,-111.5407294043,UT
590,36.7373087942,-114.0446790542,UT
591,38.4553731216,-114.0446790542,UT
592,40.1334784172,-114.0446790542,UT
593,37.6013001758,-113.4186916418,UT
594,39.2994539127,-113.4186916418,UT
595,36.7373087942,-112.7927042293,UT
596,38.4553731216,-112.7927042293,UT
597,40.1334784172,-112.7927042293,UT
598,37.6013001758,-112.1667168168,UT
599,39.2994539127,-112.1667168168,UT
600,36.7373087942,-111.5407294043,UT
601,38.4553731216,-111.5407294043,UT
602,40.1334784172,-111.5407294043,UT
603,37.6013001758,-110.9147419918,UT
604,39.2994539127,-110.9147419918,UT
605,36.7373087942,-110.2887545794,UT
606,38.4553731216,-110.2887545794,UT
607,40.1334784172,-110.2887545794,UT
608,37.6013001758,-109.6627671669,UT
609,39.2994539127,-109.6627671669,UT
610,40.9573918408,-110.9147419918,UT
611,40.9573918408,-109.6627671669,UT
612,40.9573918408,-108.4107923419,UT
613,36.7373087942,-109.0367797544,UT
614,38.4553731216,-109.0367797544,UT
615,40.1334784172,-109.0367797544,UT
616,37.6013001758,-108.4107923419,UT
617,39.2994539127,-108.4107923419,UT
618,40.1334784172,-85.2492580803,OH
619,39.2994539127,-84.6232706678,OH
620,38.4553731216,-83.9972832553,OH
621,40.1334784172,-83.9972832553,OH
622,39.2994539127,-83.3712958428,OH
623,38.4553731216,-82.7453084304,OH
624,40.1334784172,-82.7453084304,OH
625,39.2994539127,-82.1193210179,OH
626,38.4553731216,-81.4933336054,OH
627,40.1334784172,-81.4933336054,OH
628,39.2994539127,-80.8673461929,OH
629,40.1334784172,-80.2413587804,OH
630,41.7711484667,-85.2492580803,OH
631,40.9573918408,-84.6232706678,OH
632,41.7711484667,-83.9972832553,OH
633,40.9573918408,-83.3712958428,OH
634,41.7711484667,-82.7453084304,OH
635,40.9573918408,-82.1193210179,OH
636,41.7711484667,-81.4933336054,OH
637,40.9573918408,-80.8673461929,OH
638,41.7711484667,-80.2413587804,OH
639,32.2718553014,-107.158817517,TX
640,31.3504663348,-106.5328301045,TX
641,30.4199614312,-105.906842692,TX
642,32.2718553014,-105.906842692,TX
643,31.3504663348,-105.2808552796,TX
644,30.4199614312,-104.6548678671,TX
645,32.2718553014,-104.6548678671,TX
646,29.4804982137,-104.0288804546,TX
647,31.3504663348,-104.0288804546,TX
648,28.5322454077,-103.4028930421,TX
649,30.4199614312,-103.4028930421,TX
650,32.2718553014,-103.4028930421,TX
651,29.4804982137,-102.7769056296,TX
652,31.3504663348,-102.7769056296,TX
653,33.1839817263,-102.7769056296,TX
654,30.4199614312,-102.1509182172,TX
655,32.2718553014,-102.1509182172,TX
656,34.0867099135,-103.4028930421,TX
657,35.8634825198,-103.4028930421,TX
658,34.9799149436,-102.7769056296,TX
659,34.0867099135,-102.1509182172,TX
660,35.8634825198,-102.1509182172,TX
661,34.9799149436,-101.5249308047,TX
662,34.0867099135,-100.8989433922,TX
663,35.8634825198,-100.8989433922,TX
664,34.9799149436,-100.2729559797,TX
665,36.7373087942,-102.7769056296,TX
666,36.7373087942,-101.5249308047,TX
667,36.7373087942,-100.2729559797,TX
668,29.4804982137,-101.5249308047,TX
669,31.3504663348,-101.5249308047,TX
670,33.1839817263,-101.5249308047,TX
671,28.5322454077,-100.8989433922,TX
672,30.4199614312,-100.8989433922,TX
673,32.2718553014,-100.8989433922,TX
674,27.5753829005,-100.2729559797,TX
675,29.4804982137,-100.2729559797,TX
676,31.3504663348,-100.2729559797,TX
677,33.1839817263,-100.2729559797,TX
678,32.2718553014,-99.6469685673,TX
679,30.4199614312,-99.6469685673,TX
680,28.5322454077,-99.6469685673,TX
681,26.6101017711,-99.6469685673,TX
682,33.1839817263,-99.0209811548,TX
683,31.3504663348,-99.0209811548,TX
684,29.4804982137,-99.0209811548,TX
685,27.5753829005,-99.0209811548,TX
686,32.2718553014,-98.3949937423,TX
687,30.4199614312,-98.3949937423,TX
688,28.5322454077,-98.3949937423,TX
689,26.6101017711,-98.3949937423,TX
690,33.1839817263,-97.7690063298,TX
691,31.3504663348,-97.7690063298,TX
692,29.4804982137,-97.7690063298,TX
693,27.5753829005,-97.7690063298,TX
694,25.6366042932,-97.7690063298,TX
695,32.2718553014,-97.1430189173,TX
696,30.4199614312,-97.1430189173,TX
697,28.5322454077,-97.1430189173,TX
698,26.6101017711,-97.1430189173,TX
699,33.1839817263,-96.5170315049,TX
700,31.3504663348,-96.5170315049,TX
701,29.4804982137,-96.5170315049,TX
702,27.5753829005,-96.5170315049,TX
