latitude,longitude
36.64156961380597,14.644731449384908
36.64156961380597,14.80310794867202
36.64156961380597,14.961484447959132
36.64156961380597,15.119860947246243
36.76871702070294,14.486354950097796
36.76871702070294,14.644731449384908
36.76871702070294,14.80310794867202
36.76871702070294,14.961484447959132
36.76871702070294,15.119860947246243
36.8958644275999,14.327978450810685
36.8958644275999,14.486354950097796
36.8958644275999,14.644731449384908
36.8958644275999,14.80310794867202
36.8958644275999,14.961484447959132
36.8958644275999,15.119860947246243
36.8958644275999,15.278237446533355
37.02301183449687,13.85284895294935
37.02301183449687,14.011225452236461
37.02301183449687,14.169601951523573
37.02301183449687,14.327978450810685
37.02301183449687,14.486354950097796
37.02301183449687,14.644731449384908
37.02301183449687,14.80310794867202
37.02301183449687,14.961484447959132
37.02301183449687,15.119860947246243
37.02301183449687,15.278237446533355
37.15015924139384,13.536095954375126
37.15015924139384,13.694472453662238
37.15015924139384,13.85284895294935
37.15015924139384,14.011225452236461
37.15015924139384,14.169601951523573
37.15015924139384,14.327978450810685
37.15015924139384,14.486354950097796
37.15015924139384,14.644731449384908
37.15015924139384,14.80310794867202
37.15015924139384,14.961484447959132
37.15015924139384,15.119860947246243
37.15015924139384,15.278237446533355
37.2773066482908,13.377719455088014
37.2773066482908,13.536095954375126
37.2773066482908,13.694472453662238
37.2773066482908,13.85284895294935
37.2773066482908,14.011225452236461
37.2773066482908,14.169601951523573
37.2773066482908,14.327978450810685
37.2773066482908,14.486354950097796
37.2773066482908,14.644731449384908
37.2773066482908,14.80310794867202
37.2773066482908,14.961484447959132
37.2773066482908,15.119860947246243
37.40445405518777,13.06096645651379
37.40445405518777,13.219342955800903
37.40445405518777,13.377719455088014
37.40445405518777,13.536095954375126
37.40445405518777,13.694472453662238
37.40445405518777,13.85284895294935
37.40445405518777,14.011225452236461
37.40445405518777,14.169601951523573
37.40445405518777,14.327978450810685
37.40445405518777,14.486354950097796
37.40445405518777,14.644731449384908
37.40445405518777,14.80310794867202
37.40445405518777,14.961484447959132
37.40445405518777,15.119860947246243
37.53160146208474,12.585836958652456
37.53160146208474,12.744213457939567
37.53160146208474,12.90258995722668
37.53160146208474,13.06096645651379
37.53160146208474,13.219342955800903
37.53160146208474,13.377719455088014
37.53160146208474,13.536095954375126
37.53160146208474,13.694472453662238
37.53160146208474,13.85284895294935
37.53160146208474,14.011225452236461
37.53160146208474,14.169601951523573
37.53160146208474,14.327978450810685
37.53160146208474,14.486354950097796
37.53160146208474,14.644731449384908
37.53160146208474,14.80310794867202
37.53160146208474,14.961484447959132
37.53160146208474,15.119860947246243
37.53160146208474,15.278237446533355
37.658748868981704,12.427460459365344
37.658748868981704,12.585836958652456
37.658748868981704,12.744213457939567
37.658748868981704,12.90258995722668
37.658748868981704,13.06096645651379
37.658748868981704,13.219342955800903
37.658748868981704,13.377719455088014
37.658748868981704,13.536095954375126
37.658748868981704,13.694472453662238
37.658748868981704,13.85284895294935
