1477,11.2500000,-5.2645967
1501,12.6319812,-7.8858079
1502,13.9909027,-5.2688583
1523,11.2500000,-15.7060260
1524,12.6609411,-13.1093667
1525,14.0386985,-10.5103889
1526,15.3911340,-7.9019968
1527,16.7255642,-5.2816359
1547,12.6948661,-18.3353824
1548,14.0981914,-15.7533806
1549,15.4679540,-13.1592711
1550,16.8115503,-10.5529889
1551,18.1359472,-7.9343161
1552,19.4478203,-5.3029078
1572,15.4432892,-18.5595799
1573,16.8775204,-15.8933511
1574,18.2311594,-13.2582578
1575,19.5531786,-10.6236363
1576,20.8571541,-7.9826496
1597,18.6046318,-18.5205648
1598,19.5272263,-16.1199894
1599,20.9239195,-13.4047346
1600,22.2491139,-10.7218136
1622,21.7066111,-18.4505086
1623,22.6803099,-15.9965283
1624,23.5231203,-13.5964360
1625,24.8861704,-10.8468173
1647,24.7968961,-18.3294577
