id,latitude,longitude,state
1339,41.4475802621,-101.2173520307,NE
1340,42.2552155944,-101.2173520307,NE
1341,43.0526391661,-101.2173520307,NE
1342,42.6552055045,-100.9043491648,NE
1343,41.8526726135,-100.9043491648,NE
1344,43.0526391661,-100.5913462989,NE
1345,42.2552155944,-100.5913462989,NE
1346,41.4475802621,-100.5913462989,NE
1347,42.6552055045,-100.278343433,NE
1348,41.8526726135,-100.278343433,NE
1349,43.0526391661,-99.965340567,NE
1350,42.2552155944,-99.965340567,NE
1351,41.4475802621,-99.965340567,NE
1352,41.8526726135,-99.6523377011,NE
1353,42.6552055045,-99.6523377011,NE
1354,41.4475802621,-99.3393348352,NE
1355,42.2552155944,-99.3393348352,NE
1356,43.0526391661,-99.3393348352,NE
1357,41.8526726135,-99.0263319693,NE
1358,42.6552055045,-99.0263319693,NE
1359,41.4475802621,-98.7133291034,NE
1360,42.2552155944,-98.7133291034,NE
1361,43.0526391661,-98.7133291034,NE
1362,41.8526726135,-98.4003262375,NE
1363,42.6552055045,-98.4003262375,NE
1364,41.4475802621,-98.0873233716,NE
1365,42.2552155944,-98.0873233716,NE
1366,43.0526391661,-98.0873233716,NE
1367,41.8526726135,-97.7743205057,NE
1368,42.6552055045,-97.7743205057,NE
1369,41.4475802621,-97.4613176398,NE
1370,42.2552155944,-97.4613176398,NE
1371,43.0526391661,-97.4613176398,NE
1372,41.8526726135,-97.1483147739,NE
1373,42.6552055045,-97.1483147739,NE
1374,41.4475802621,-96.8353119079,NE
1375,42.2552155944,-96.8353119079,NE
1376,41.8526726135,-96.522309042,NE
1377,42.6552055045,-96.522309042,NE
1378,41.4475802621,-96.2093061761,NE
1379,42.2552155944,-96.2093061761,NE
1380,41.8526726135,-95.8963033102,NE
1381,41.4475802621,-95.5833004443,NE
1382,40.2170520153,-100.278343433,NE
1383,41.0399427723,-100.278343433,NE
1384,40.6297649163,-99.965340567,NE
1385,40.2170520153,-99.6523377011,NE
1386,41.0399427723,-99.6523377011,NE
1387,40.6297649163,-99.3393348352,NE
1388,40.2170520153,-99.0263319693,NE
1389,41.0399427723,-99.0263319693,NE
1390,40.6297649163,-98.7133291034,NE
1391,40.2170520153,-98.4003262375,NE
1392,41.0399427723,-98.4003262375,NE
1393,40.6297649163,-98.0873233716,NE
1394,40.2170520153,-97.7743205057,NE
1395,41.0399427723,-97.7743205057,NE
1396,40.6297649163,-97.4613176398,NE
1397,40.2170520153,-97.1483147739,NE
1398,41.0399427723,-97.1483147739,NE
1399,40.6297649163,-96.8353119079,NE
1400,40.2170520153,-96.522309042,NE
1401,41.0399427723,-96.522309042,NE
1402,40.6297649163,-96.2093061761,NE
1403,40.2170520153,-95.8963033102,NE
1404,41.0399427723,-95.8963033102,NE
1405,40.6297649163,-95.5833004443,NE
1406,40.2170520153,-95.2702975784,NE
1407,41.0399427723,-104.0343778239,NE
1408,41.0399427723,-103.4083720921,NE
1409,41.0399427723,-102.7823663602,NE
1410,41.0399427723,-102.1563606284,NE
1411,40.2170520153,-102.1563606284,NE
1412,40.6297649163,-101.8433577625,NE
1413,41.0399427723,-101.5303548966,NE
1414,40.2170520153,-101.5303548966,NE
1415,40.6297649163,-101.2173520307,NE
1416,41.0399427723,-100.9043491648,NE
1417,40.2170520153,-100.9043491648,NE
1418,40.6297649163,-100.5913462989,NE
1419,39.8018099478,-80.5591628806,PA
1420,39.8018099478,-79.9331571488,PA
1421,39.8018099478,-79.307151417,PA
1422,39.8018099478,-78.6811456851,PA
1423,39.8018099478,-78.0551399533,PA
1424,39.8018099478,-77.4291342215,PA
1425,39.8018099478,-76.8031284897,PA
1426,39.8018099478,-76.1771227578,PA
1427,39.8018099478,-75.551117026,PA
1428,39.8018099478,-74.9251112942,PA
1429,41.8526726135,-80.8721657465,PA
1430,41.4475802621,-80.5591628806,PA
1431,42.2552155944,-80.5591628806,PA
1432,41.8526726135,-80.2461600147,PA
1433,41.4475802621,-79.9331571488,PA
1434,42.2552155944,-79.9331571488,PA
1435,41.8526726135,-79.6201542829,PA
1436,42.6552055045,-79.6201542829,PA
1437,41.4475802621,-79.307151417,PA
1438,42.2552155944,-79.307151417,PA
1439,41.8526726135,-78.994148551,PA
1440,41.4475802621,-78.6811456851,PA
1441,42.2552155944,-78.6811456851,PA
1442,41.8526726135,-78.3681428192,PA
1443,41.4475802621,-78.0551399533,PA
1444,42.2552155944,-78.0551399533,PA
1445,41.8526726135,-77.7421370874,PA
1446,41.4475802621,-77.4291342215,PA
1447,42.2552155944,-77.4291342215,PA
1448,41.8526726135,-77.1161313556,PA
1449,41.4475802621,-76.8031284897,PA
1450,42.2552155944,-76.8031284897,PA
1451,41.8526726135,-76.4901256238,PA
1452,41.4475802621,-76.1771227578,PA
1453,42.2552155944,-76.1771227578,PA
1454,41.8526726135,-75.8641198919,PA
1455,41.4475802621,-75.551117026,PA
1456,42.2552155944,-75.551117026,PA
1457,41.8526726135,-75.2381141601,PA
1458,40.2170520153,-80.8721657465,PA
1459,41.0399427723,-80.8721657465,PA
1460,40.6297649163,-80.5591628806,PA
1461,40.2170520153,-80.2461600147,PA
1462,41.0399427723,-80.2461600147,PA
1463,40.6297649163,-79.9331571488,PA
1464,40.2170520153,-79.6201542829,PA
1465,41.0399427723,-79.6201542829,PA
1466,40.6297649163,-79.307151417,PA
1467,40.2170520153,-78.994148551,PA
1468,41.0399427723,-78.994148551,PA
1469,40.6297649163,-78.6811456851,PA
1470,40.2170520153,-78.3681428192,PA
1471,41.0399427723,-78.3681428192,PA
1472,40.6297649163,-78.0551399533,PA
1473,40.2170520153,-77.7421370874,PA
1474,41.0399427723,-77.7421370874,PA
1475,40.6297649163,-77.4291342215,PA
1476,40.2170520153,-77.1161313556,PA
1477,41.0399427723,-77.1161313556,PA
1478,40.6297649163,-76.8031284897,PA
1479,40.2170520153,-76.4901256238,PA
1480,41.0399427723,-76.4901256238,PA
1481,40.6297649163,-76.1771227578,PA
1482,40.2170520153,-75.8641198919,PA
1483,41.0399427723,-75.8641198919,PA
1484,40.6297649163,-75.551117026,PA
1485,40.2170520153,-75.2381141601,PA
1486,41.0399427723,-75.2381141601,PA
1487,40.6297649163,-74.9251112942,PA
1488,40.2170520153,-74.6121084283,PA
1489,41.0399427723,-74.6121084283,PA
1490,41.4475802621,-74.9251112942,PA
1491,48.3476916738,-125.0055698399,WA
1492,47.9861079268,-124.692566974,WA
1493,48.3476916738,-124.3795641081,WA
1494,47.9861079268,-124.0665612422,WA
1495,48.3476916738,-123.7535583763,WA
1496,47.9861079268,-123.4405555103,WA
1497,48.7067280665,-123.4405555103,WA
1498,45.3834455774,-122.5015469126,WA
1499,46.1398675924,-124.3795641081,WA
1500,46.8860387913,-124.3795641081,WA
1501,47.6219732551,-124.3795641081,WA
1502,46.5142338222,-124.0665612422,WA
1503,47.2552844734,-124.0665612422,WA
1504,46.1398675924,-123.7535583763,WA
1505,46.8860387913,-123.7535583763,WA
1506,47.6219732551,-123.7535583763,WA
1507,46.5142338222,-123.4405555103,WA
1508,47.2552844734,-123.4405555103,WA
1509,46.1398675924,-123.1275526444,WA
1510,46.8860387913,-123.1275526444,WA
1511,47.6219732551,-123.1275526444,WA
1512,45.7629385507,-122.8145497785,WA
1513,46.5142338222,-122.8145497785,WA
1514,47.2552844734,-122.8145497785,WA
1515,46.1398675924,-122.5015469126,WA
1516,46.8860387913,-122.5015469126,WA
1517,47.6219732551,-122.5015469126,WA
1518,47.2552844734,-122.1885440467,WA
1519,46.5142338222,-122.1885440467,WA
1520,45.7629385507,-122.1885440467,WA
1521,48.3476916738,-123.1275526444,WA
1522,49.0632210521,-123.1275526444,WA
1523,47.9861079268,-122.8145497785,WA
1524,48.7067280665,-122.8145497785,WA
1525,49.0632210521,-122.5015469126,WA
1526,48.3476916738,-122.5015469126,WA
1527,48.7067280665,-122.1885440467,WA
1528,47.9861079268,-122.1885440467,WA
1529,49.0632210521,-121.8755411808,WA
1530,48.3476916738,-121.8755411808,WA
1531,48.7067280665,-121.5625383149,WA
1532,47.9861079268,-121.5625383149,WA
1533,49.0632210521,-121.249535449,WA
1534,48.3476916738,-121.249535449,WA
1535,48.7067280665,-120.9365325831,WA
1536,47.9861079268,-120.9365325831,WA
1537,49.0632210521,-120.6235297171,WA
1538,48.3476916738,-120.6235297171,WA
1539,48.7067280665,-120.3105268512,WA
1540,47.9861079268,-120.3105268512,WA
1541,49.0632210521,-119.9975239853,WA
1542,48.3476916738,-119.9975239853,WA
1543,48.7067280665,-119.6845211194,WA
1544,47.9861079268,-119.6845211194,WA
1545,49.0632210521,-119.3715182535,WA
1546,48.3476916738,-119.3715182535,WA
1547,45.3834455774,-121.8755411808,WA
1548,45.3834455774,-121.249535449,WA
1549,47.6219732551,-121.8755411808,WA
1550,46.8860387913,-121.8755411808,WA
1551,46.1398675924,-121.8755411808,WA
1552,47.2552844734,-121.5625383149,WA
1553,46.5142338222,-121.5625383149,WA
1554,45.7629385507,-121.5625383149,WA
1555,46.1398675924,-121.249535449,WA
1556,46.8860387913,-121.249535449,WA
1557,47.6219732551,-121.249535449,WA
1558,45.7629385507,-120.9365325831,WA
1559,46.5142338222,-120.9365325831,WA
1560,47.2552844734,-120.9365325831,WA
1561,46.1398675924,-120.6235297171,WA
1562,46.8860387913,-120.6235297171,WA
1563,47.6219732551,-120.6235297171,WA
1564,45.7629385507,-120.3105268512,WA
1565,46.5142338222,-120.3105268512,WA
1566,47.2552844734,-120.3105268512,WA
1567,46.1398675924,-119.9975239853,WA
1568,46.8860387913,-119.9975239853,WA
1569,47.6219732551,-119.9975239853,WA
1570,45.7629385507,-119.6845211194,WA
1571,46.5142338222,-119.6845211194,WA
1572,47.2552844734,-119.6845211194,WA
1573,46.1398675924,-119.3715182535,WA
1574,46.8860387913,-119.3715182535,WA
1575,47.6219732551,-119.3715182535,WA
1576,45.7629385507,-119.0585153876,WA
1577,46.5142338222,-119.0585153876,WA
1578,47.2552844734,-119.0585153876,WA
1579,46.1398675924,-118.7455125217,WA
1580,46.8860387913,-118.7455125217,WA
1581,47.6219732551,-118.7455125217,WA
1582,45.7629385507,-118.4325096558,WA
1583,46.5142338222,-118.4325096558,WA
1584,47.2552844734,-118.4325096558,WA
1585,46.1398675924,-118.1195067899,WA
1586,46.8860387913,-118.1195067899,WA
1587,47.6219732551,-118.1195067899,WA
1588,45.7629385507,-117.806503924,WA
1589,46.5142338222,-117.806503924,WA
1590,47.2552844734,-117.806503924,WA
1591,46.1398675924,-117.493501058,WA
1592,46.8860387913,-117.493501058,WA
1593,47.6219732551,-117.493501058,WA
1594,48.7067280665,-119.0585153876,WA
1595,47.9861079268,-119.0585153876,WA
1596,49.0632210521,-118.7455125217,WA
1597,48.3476916738,-118.7455125217,WA
1598,48.7067280665,-118.4325096558,WA
1599,47.9861079268,-118.4325096558,WA
1600,49.0632210521,-118.1195067899,WA
1601,48.3476916738,-118.1195067899,WA
1602,48.7067280665,-117.806503924,WA
1603,47.9861079268,-117.806503924,WA
1604,49.0632210521,-117.493501058,WA
1605,48.3476916738,-117.493501058,WA
1606,48.7067280665,-117.1804981921,WA
1607,47.9861079268,-117.1804981921,WA
1608,49.0632210521,-116.8674953262,WA
1609,48.3476916738,-116.8674953262,WA
1610,45.7629385507,-117.1804981921,WA
1611,46.5142338222,-117.1804981921,WA
1612,47.2552844734,-117.1804981921,WA
1613,47.6219732551,-116.8674953262,WA
1614,46.8860387913,-116.8674953262,WA
1615,46.1398675924,-116.8674953262,WA
1616,30.0460654272,-88.6972373943,LA
1617,30.0460654272,-90.5752545897,LA
1618,30.9801653167,-90.5752545897,LA
1619,30.5142372982,-90.2622517238,LA
1620,30.0460654272,-89.9492488579,LA
1621,30.9801653167,-89.9492488579,LA
1622,30.5142372982,-89.636245992,LA
1623,30.0460654272,-89.3232431261,LA
1624,30.0460654272,-92.4532717852,LA
1625,30.9801653167,-92.4532717852,LA
1626,31.9052108536,-92.4532717852,LA
1627,30.5142372982,-92.1402689193,LA
1628,31.4438295742,-92.1402689193,LA
1629,32.364290626,-92.1402689193,LA
1630,30.0460654272,-91.8272660534,LA
1631,30.9801653167,-91.8272660534,LA
1632,31.9052108536,-91.8272660534,LA
1633,30.5142372982,-91.5142631875,LA
1634,31.4438295742,-91.5142631875,LA
1635,32.364290626,-91.5142631875,LA
1636,30.0460654272,-91.2012603216,LA
1637,30.9801653167,-91.2012603216,LA
1638,31.9052108536,-91.2012603216,LA
1639,30.5142372982,-90.8882574556,LA
1640,32.364290626,-90.8882574556,LA
1641,31.9052108536,-94.3312889807,LA
1642,32.364290626,-94.0182861147,LA
1643,31.4438295742,-94.0182861147,LA
1644,30.5142372982,-94.0182861147,LA
1645,31.9052108536,-93.7052832488,LA
1646,30.9801653167,-93.7052832488,LA
1647,30.0460654272,-93.7052832488,LA
1648,32.364290626,-93.3922803829,LA
1649,31.4438295742,-93.3922803829,LA
1650,30.5142372982,-93.3922803829,LA
1651,31.9052108536,-93.079277517,LA
1652,30.9801653167,-93.079277517,LA
1653,30.0460654272,-93.079277517,LA
1654,30.5142372982,-92.7662746511,LA
1655,31.4438295742,-92.7662746511,LA
1656,32.364290626,-92.7662746511,LA
1657,33.2754749548,-91.5142631875,LA
1658,32.8210510474,-91.2012603216,LA
1659,32.8210510474,-94.3312889807,LA
1660,33.2754749548,-94.0182861147,LA
1661,32.8210510474,-93.7052832488,LA
1662,33.2754749548,-93.3922803829,LA
1663,32.8210510474,-93.079277517,LA
1664,33.2754749548,-92.7662746511,LA
1665,32.8210510474,-92.4532717852,LA
1666,33.2754749548,-92.1402689193,LA
1667,32.8210510474,-91.8272660534,LA
1668,29.5756703054,-94.0182861147,LA
1669,29.5756703054,-93.3922803829,LA
1670,29.5756703054,-92.7662746511,LA
1671,29.5756703054,-92.1402689193,LA
1672,29.5756703054,-91.5142631875,LA
1673,29.1030732306,-91.2012603216,LA
1674,29.5756703054,-90.8882574556,LA
1675,29.1030732306,-90.5752545897,LA
1676,29.5756703054,-90.2622517238,LA
1677,29.1030732306,-89.9492488579,LA
1678,29.5756703054,-89.636245992,LA
1679,29.1030732306,-89.3232431261,LA
1680,29.5756703054,-89.0102402602,LA
1681,29.1030732306,-88.6972373943,LA
1682,30.5142372982,-82.1241772101,GA
1683,30.5142372982,-81.4981714783,GA
1684,30.5142372982,-82.750182942,GA
1685,30.9801653167,-81.1851686124,GA
1686,30.9801653167,-81.8111743442,GA
1687,30.9801653167,-82.4371800761,GA
1688,31.4438295742,-82.750182942,GA
1689,31.9052108536,-82.4371800761,GA
1690,32.364290626,-85.2542058693,GA
1691,31.4438295742,-85.2542058693,GA
1692,31.9052108536,-84.9412030033,GA
1693,30.9801653167,-84.9412030033,GA
1694,32.364290626,-84.6282001374,GA
1695,31.4438295742,-84.6282001374,GA
1696,30.5142372982,-84.6282001374,GA
1697,31.9052108536,-84.3151972715,GA
1698,30.9801653167,-84.3151972715,GA
1699,32.364290626,-84.0021944056,GA
1700,31.4438295742,-84.0021944056,GA
1701,30.5142372982,-84.0021944056,GA
1702,30.5142372982,-83.3761886738,GA
1703,31.4438295742,-83.3761886738,GA
1704,32.364290626,-83.3761886738,GA
1705,30.9801653167,-83.6891915397,GA
1706,31.9052108536,-83.6891915397,GA
1707,31.9052108536,-83.0631858079,GA
1708,30.9801653167,-83.0631858079,GA
1709,32.364290626,-82.750182942,GA
1710,33.2754749548,-82.1241772101,GA
1711,32.364290626,-82.1241772101,GA
1712,33.7275458626,-81.8111743442,GA
1713,32.8210510474,-81.8111743442,GA
1714,31.9052108536,-81.8111743442,GA
1715,33.2754749548,-81.4981714783,GA
1716,32.364290626,-81.4981714783,GA
1717,31.4438295742,-81.4981714783,GA
1718,32.8210510474,-81.1851686124,GA
1719,31.9052108536,-81.1851686124,GA
1720,32.364290626,-80.8721657465,GA
1721,31.4438295742,-80.8721657465,GA
1722,31.4438295742,-82.1241772101,GA
1723,31.9052108536,-80.5591628806,GA
1724,33.7275458626,-85.5672087352,GA
1725,34.6245660961,-85.5672087352,GA
1726,34.177247958,-85.2542058693,GA
1727,33.2754749548,-85.2542058693,GA
1728,34.6245660961,-84.9412030033,GA
1729,33.7275458626,-84.9412030033,GA
1730,32.8210510474,-84.9412030033,GA
1731,34.177247958,-84.6282001374,GA
1732,33.2754749548,-84.6282001374,GA
1733,34.6245660961,-84.3151972715,GA
1734,33.7275458626,-84.3151972715,GA
1735,32.8210510474,-84.3151972715,GA
1736,34.177247958,-84.0021944056,GA
1737,33.2754749548,-84.0021944056,GA
1738,34.6245660961,-83.6891915397,GA
1739,33.7275458626,-83.6891915397,GA
1740,32.8210510474,-83.6891915397,GA
1741,34.177247958,-83.3761886738,GA
1742,33.2754749548,-83.3761886738,GA
1743,34.6245660961,-83.0631858079,GA
1744,33.7275458626,-83.0631858079,GA
1745,32.8210510474,-83.0631858079,GA
1746,34.177247958,-82.750182942,GA
1747,33.2754749548,-82.750182942,GA
1748,33.7275458626,-82.4371800761,GA
1749,32.8210510474,-82.4371800761,GA
1750,35.0694857952,-85.8802116011,GA
1751,35.0694857952,-85.2542058693,GA
1752,35.0694857952,-84.6282001374,GA
1753,35.0694857952,-84.0021944056,GA
1754,35.0694857952,-83.3761886738,GA
1755,35.0694857952,-82.750182942,GA
1756,30.0460654272,-88.6972373943,AL
1757,30.9801653167,-88.6972373943,AL
1758,31.9052108536,-88.6972373943,AL
1759,30.5142372982,-88.3842345284,AL
1760,31.4438295742,-88.3842345284,AL
1761,32.364290626,-88.3842345284,AL
1762,30.0460654272,-88.0712316624,AL
1763,30.9801653167,-88.0712316624,AL
1764,31.9052108536,-88.0712316624,AL
1765,30.5142372982,-87.7582287965,AL
1766,31.4438295742,-87.7582287965,AL
1767,32.364290626,-87.7582287965,AL
1768,31.9052108536,-87.4452259306,AL
1769,30.9801653167,-87.4452259306,AL
1770,30.0460654272,-87.4452259306,AL
1771,32.364290626,-87.1322230647,AL
1772,31.4438295742,-87.1322230647,AL
1773,30.5142372982,-87.1322230647,AL
1774,32.8210510474,-88.6972373943,AL
1775,33.2754749548,-88.3842345284,AL
1776,34.177247958,-88.3842345284,AL
1777,32.8210510474,-88.0712316624,AL
1778,33.7275458626,-88.0712316624,AL
1779,34.6245660961,-88.0712316624,AL
1780,33.2754749548,-87.7582287965,AL
1781,34.177247958,-87.7582287965,AL
1782,32.8210510474,-87.4452259306,AL
1783,33.7275458626,-87.4452259306,AL
1784,34.6245660961,-87.4452259306,AL
1785,33.2754749548,-87.1322230647,AL
1786,34.177247958,-87.1322230647,AL
1787,32.8210510474,-86.8192201988,AL
1788,33.7275458626,-86.8192201988,AL
1789,34.6245660961,-86.8192201988,AL
1790,31.9052108536,-86.8192201988,AL
1791,30.9801653167,-86.8192201988,AL
1792,32.364290626,-86.5062173329,AL
1793,31.4438295742,-86.5062173329,AL
1794,31.9052108536,-86.193214467,AL
1795,30.9801653167,-86.193214467,AL
1796,32.364290626,-85.8802116011,AL
1797,31.4438295742,-85.8802116011,AL
1798,31.9052108536,-85.5672087352,AL
1799,30.9801653167,-85.5672087352,AL
1800,32.364290626,-85.2542058693,AL
1801,31.4438295742,-85.2542058693,AL
1802,31.9052108536,-84.9412030033,AL
1803,30.9801653167,-84.9412030033,AL
1804,32.364290626,-84.6282001374,AL
1805,33.2754749548,-86.5062173329,AL
1806,34.177247958,-86.5062173329,AL
1807,32.8210510474,-86.193214467,AL
1808,33.7275458626,-86.193214467,AL
1809,34.6245660961,-86.193214467,AL
1810,33.2754749548,-85.8802116011,AL
1811,34.177247958,-85.8802116011,AL
1812,33.7275458626,-85.5672087352,AL
1813,34.6245660961,-85.5672087352,AL
1814,32.8210510474,-85.5672087352,AL
1815,34.177247958,-85.2542058693,AL
1816,33.2754749548,-85.2542058693,AL
1817,32.8210510474,-84.9412030033,AL
1818,35.0694857952,-88.3842345284,AL
1819,35.0694857952,-87.7582287965,AL
1820,35.0694857952,-87.1322230647,AL
1821,35.0694857952,-86.5062173329,AL
1822,35.0694857952,-85.8802116011,AL
1823,40.6297649163,-114.3634723989,UT
1824,41.0399427723,-114.050469533,UT
1825,40.2170520153,-114.050469533,UT
1826,40.6297649163,-113.7374666671,UT
1827,41.0399427723,-113.4244638012,UT
1828,40.2170520153,-113.4244638012,UT
1829,40.6297649163,-113.1114609353,UT
1830,41.0399427723,-112.7984580694,UT
1831,40.2170520153,-112.7984580694,UT
1832,40.6297649163,-112.4854552035,UT
1833,38.1156875578,-114.3634723989,UT
1834,37.6879079227,-114.050469533,UT
1835,38.1156875578,-113.7374666671,UT
1836,37.6879079227,-113.4244638012,UT
1837,38.1156875578,-113.1114609353,UT
1838,36.8249134635,-112.7984580694,UT
1839,37.6879079227,-112.7984580694,UT
1840,38.1156875578,-112.4854552035,UT
1841,37.6879079227,-112.1724523376,UT
1842,37.2576465559,-111.8594494717,UT
1843,38.1156875578,-111.8594494717,UT
1844,37.6879079227,-111.5464466057,UT
1845,38.9637646648,-114.3634723989,UT
1846,39.8018099478,-114.3634723989,UT
1847,38.5409760679,-114.050469533,UT
1848,39.3840451582,-114.050469533,UT
1849,38.9637646648,-113.7374666671,UT
1850,39.8018099478,-113.7374666671,UT
1851,38.5409760679,-113.4244638012,UT
1852,39.3840451582,-113.4244638012,UT
1853,38.9637646648,-113.1114609353,UT
1854,39.8018099478,-113.1114609353,UT
1855,38.5409760679,-112.7984580694,UT
1856,39.3840451582,-112.7984580694,UT
1857,38.9637646648,-112.4854552035,UT
1858,39.8018099478,-112.4854552035,UT
1859,38.5409760679,-112.1724523376,UT
1860,39.3840451582,-112.1724523376,UT
1861,38.9637646648,-111.8594494717,UT
1862,39.8018099478,-111.8594494717,UT
1863,38.5409760679,-111.5464466057,UT
1864,39.3840451582,-111.5464466057,UT
1865,37.2576465559,-114.3634723989,UT
1866,36.8249134635,-114.050469533,UT
1867,37.2576465559,-113.7374666671,UT
1868,36.8249134635,-113.4244638012,UT
1869,37.2576465559,-113.1114609353,UT
1870,37.2576465559,-112.4854552035,UT
1871,36.8249134635,-111.5464466057,UT
1872,36.8249134635,-112.1724523376,UT
1873,41.0399427723,-112.1724523376,UT
1874,40.2170520153,-112.1724523376,UT
1875,40.6297649163,-111.8594494717,UT
1876,41.0399427723,-111.5464466057,UT
1877,40.2170520153,-111.5464466057,UT
1878,40.6297649163,-111.2334437398,UT
1879,41.0399427723,-110.9204408739,UT
1880,40.2170520153,-110.9204408739,UT
1881,40.6297649163,-110.607438008,UT
1882,41.0399427723,-110.2944351421,UT
1883,40.2170520153,-110.2944351421,UT
1884,40.6297649163,-109.9814322762,UT
1885,41.0399427723,-109.6684294103,UT
1886,40.2170520153,-109.6684294103,UT
1887,40.6297649163,-109.3554265444,UT
1888,41.0399427723,-109.0424236785,UT
1889,40.2170520153,-109.0424236785,UT
1890,40.6297649163,-108.7294208125,UT
1891,38.9637646648,-111.2334437398,UT
1892,39.8018099478,-111.2334437398,UT
1893,38.5409760679,-110.9204408739,UT
1894,39.3840451582,-110.9204408739,UT
1895,38.9637646648,-110.607438008,UT
1896,39.8018099478,-110.607438008,UT
1897,38.5409760679,-110.2944351421,UT
1898,39.3840451582,-110.2944351421,UT
1899,38.9637646648,-109.9814322762,UT
1900,39.8018099478,-109.9814322762,UT
1901,38.5409760679,-109.6684294103,UT
1902,39.3840451582,-109.6684294103,UT
1903,38.9637646648,-109.3554265444,UT
1904,39.8018099478,-109.3554265444,UT
1905,38.5409760679,-109.0424236785,UT
1906,39.3840451582,-109.0424236785,UT
1907,38.9637646648,-108.7294208125,UT
1908,39.8018099478,-108.7294208125,UT
1909,37.2576465559,-110.607438008,UT
1910,36.8249134635,-110.2944351421,UT
1911,36.8249134635,-109.6684294103,UT
1912,37.2576465559,-109.3554265444,UT
1913,37.2576465559,-108.7294208125,UT
1914,37.2576465559,-111.2334437398,UT
1915,38.1156875578,-111.2334437398,UT
1916,37.6879079227,-110.9204408739,UT
1917,36.8249134635,-110.9204408739,UT
1918,38.1156875578,-110.607438008,UT
1919,37.6879079227,-110.2944351421,UT
1920,38.1156875578,-109.9814322762,UT
1921,37.2576465559,-109.9814322762,UT
1922,37.6879079227,-109.6684294103,UT
1923,38.1156875578,-109.3554265444,UT
1924,36.8249134635,-109.0424236785,UT
1925,37.6879079227,-109.0424236785,UT
1926,38.1156875578,-108.7294208125,UT
1927,41.4475802621,-114.3634723989,UT
1928,41.8526726135,-114.050469533,UT
1929,41.4475802621,-113.7374666671,UT
1930,42.2552155944,-113.7374666671,UT
1931,41.8526726135,-113.4244638012,UT
1932,41.4475802621,-113.1114609353,UT
1933,42.2552155944,-113.1114609353,UT
1934,41.8526726135,-112.7984580694,UT
1935,41.4475802621,-112.4854552035,UT
1936,42.2552155944,-112.4854552035,UT
1937,41.8526726135,-112.1724523376,UT
1938,41.4475802621,-111.8594494717,UT
1939,42.2552155944,-111.8594494717,UT
1940,41.8526726135,-111.5464466057,UT
1941,41.4475802621,-111.2334437398,UT
1942,42.2552155944,-111.2334437398,UT
1943,41.8526726135,-110.9204408739,UT
1944,39.3840451582,-80.8721657465,OH
1945,39.8018099478,-80.5591628806,OH
1946,38.9637646648,-84.9412030033,OH
1947,39.8018099478,-84.9412030033,OH
1948,39.3840451582,-84.6282001374,OH
1949,38.9637646648,-84.3151972715,OH
1950,39.8018099478,-84.3151972715,OH
1951,38.5409760679,-84.0021944056,OH
1952,39.3840451582,-84.0021944056,OH
1953,38.9637646648,-83.6891915397,OH
1954,39.8018099478,-83.6891915397,OH
1955,38.5409760679,-83.3761886738,OH
1956,39.3840451582,-83.3761886738,OH
1957,38.9637646648,-83.0631858079,OH
1958,39.8018099478,-83.0631858079,OH
1959,38.5409760679,-82.750182942,OH
1960,39.3840451582,-82.750182942,OH
1961,38.9637646648,-82.4371800761,OH
1962,39.8018099478,-82.4371800761,OH
1963,38.5409760679,-82.1241772101,OH
1964,39.3840451582,-82.1241772101,OH
1965,38.9637646648,-81.8111743442,OH
1966,39.8018099478,-81.8111743442,OH
1967,39.3840451582,-81.4981714783,OH
1968,39.8018099478,-81.1851686124,OH
1969,41.4475802621,-84.9412030033,OH
1970,41.8526726135,-84.6282001374,OH
1971,41.4475802621,-84.3151972715,OH
1972,41.8526726135,-84.0021944056,OH
1973,41.4475802621,-83.6891915397,OH
1974,41.8526726135,-83.3761886738,OH
1975,41.4475802621,-83.0631858079,OH
1976,41.8526726135,-82.750182942,OH
1977,41.4475802621,-82.4371800761,OH
1978,41.4475802621,-81.8111743442,OH
1979,41.8526726135,-81.4981714783,OH
1980,41.4475802621,-81.1851686124,OH
1981,41.8526726135,-80.8721657465,OH
1982,41.4475802621,-80.5591628806,OH
1983,42.2552155944,-80.5591628806,OH
1984,41.8526726135,-80.2461600147,OH
1985,40.6297649163,-84.9412030033,OH
1986,41.0399427723,-84.6282001374,OH
1987,40.2170520153,-84.6282001374,OH
1988,40.6297649163,-84.3151972715,OH
1989,41.0399427723,-84.0021944056,OH
1990,40.2170520153,-84.0021944056,OH
1991,40.6297649163,-83.6891915397,OH
1992,41.0399427723,-83.3761886738,OH
1993,40.2170520153,-83.3761886738,OH
1994,40.6297649163,-83.0631858079,OH
1995,41.0399427723,-82.750182942,OH
1996,40.2170520153,-82.750182942,OH
1997,40.6297649163,-82.4371800761,OH
1998,40.2170520153,-82.1241772101,OH
1999,41.0399427723,-82.1241772101,OH
2000,40.6297649163,-81.8111743442,OH
2001,40.2170520153,-81.4981714783,OH
2002,41.0399427723,-81.4981714783,OH
2003,40.6297649163,-81.1851686124,OH
2004,40.2170520153,-80.8721657465,OH
2005,41.0399427723,-80.8721657465,OH
2006,40.6297649163,-80.5591628806,OH
2007,41.0399427723,-80.2461600147,OH
2008,31.9052108536,-106.8514036171,TX
2009,31.4438295742,-106.5384007512,TX
