893,-70.8619265,1.3689100
894,-68.2274276,2.7418732
895,-65.5562384,4.1070020
896,-62.7835931,5.4117428
917,-70.8619265,-1.3689100
918,-68.2538467,-0.0000000
919,-65.6367948,1.3741632
920,-62.9781040,2.7411278
921,-60.1440286,3.9748494
940,-73.4442913,-5.4522457
941,-70.8275809,-4.1017449
942,-68.2274276,-2.7418732
943,-65.6367948,-1.3741632
944,-63.0439740,-0.0000000
945,-60.4091762,1.3714979
946,-57.7509888,2.9063304
964,-73.3926628,-8.1624939
965,-70.7587781,-6.8197132
966,-68.1482286,-5.4671929
967,-65.5562384,-4.1070020
968,-62.9781040,-2.7411278
969,-60.4091762,-1.3714979
970,-57.8448426,-0.0000000
971,-55.3741817,1.5339005
972,-52.8983825,3.0659321
973,-50.4122808,4.5942018
988,-73.3199371,-10.8539019
989,-70.6552975,-9.5131931
990,-68.0164261,-8.1598783
991,-65.3962486,-6.7941958
992,-62.7835931,-5.4117428
993,-60.1440286,-3.9748494
994,-57.7509888,-2.9063304
995,-55.3741817,-1.5339005
996,-53.2538514,-0.0000000
997,-50.6885687,1.5510877
1013,-70.5168140,-12.1729841
1014,-67.8323214,-10.8047614
1015,-65.1590255,-9.4079412
1016,-62.4692672,-7.9496366
1017,-60.0864001,-6.9717896
1018,-57.6565888,-5.8145266
1019,-55.2399145,-4.5010315
1020,-52.8983825,-3.0659321
1021,-50.6885687,-1.5510877
1022,-48.6554704,-0.0000000
1039,-64.8477581,-11.9240440
1040,-62.4468188,-10.9820932
1041,-60.0094938,-9.9135328
1042,-57.5610830,-8.7264650
1043,-55.1280879,-7.4331617
1044,-52.7368639,-6.0495307
1045,-50.4122808,-4.5942018
1046,-48.1765488,-3.0873524
1047,-46.0483296,-1.5494378
1064,-62.4056781,-13.9612770
1065,-59.9324526,-12.8474902
1066,-57.4638836,-11.6440434
1067,-55.0141799,-10.3589729
1068,-52.5970410,-9.0019468
1069,-50.2253056,-7.5839287
1070,-47.9106606,-6.1167689
1071,-45.6634230,-4.6127584
1072,-43.4923991,-3.0841814
1073,-41.4048175,-1.5429000
1089,-59.8573537,-15.7843448
1090,-57.3643589,-14.5691927
1091,-54.8942974,-13.2867492
1092,-52.4549240,-11.9439147
1093,-50.0533345,-10.5483034
1094,-47.6958996,-9.1080527
1095,-45.3882286,-7.6316200
1096,-43.1351598,-6.1275756
1097,-40.9407721,-4.6044038
1098,-38.8084141,-3.0703197
1114,-57.2618149,-17.5038879
1115,-54.7666824,-16.2206859
1116,-52.3034940,-14.8848061
1117,-49.8761236,-13.5021487
1118,-47.4878981,-12.0789333
1119,-45.1416181,-10.6215887
1120,-42.8395895,-9.1366429
1121,-40.5836627,-7.6306154
1122,-38.3752764,-6.1099167
1123,-36.2155035,-4.5807570
1126,-30.0340540,-0.0000000
1138,-57.1554733,-20.4501609
1139,-54.6299017,-19.1637657
1140,-52.1392711,-17.8300301
1141,-49.6854030,-16.4538964
1142,-47.2696719,-15.0405000
1143,-44.8930458,-13.5951029
1144,-42.5561317,-12.1230285
1145,-40.2592217,-10.6295998
1146,-38.0023400,-9.1200803
1147,-35.7852875,-7.5996210
1148,-33.6076846,-6.0732114
1149,-31.4690106,-4.5456369
3466,-57.0444433,-23.4101138
3467,-54.4824567,-22.1185418
3468,-51.9596327,-20.7833885
3469,-49.4763289,-19.4090431
3470,-47.0325256,-18.0000000
3471,-44.6278749,-16.5608160
3472,-42.2617499,-15.0960701
3473,-39.9332917,-13.6103261
3474,-37.6414545,-12.1080980
3475,-35.3850472,-10.5938181
3491,-54.3877637,-25.1149940
3492,-51.8153498,-23.7671774
3493,-49.2815092,-22.3802175
3494,-46.7872765,-20.9592016
3495,-44.3332849,-19.5093761
3496,-41.9198172,-18.0360830
3497,-39.5468564,-16.5446988
3514,-56.9296090,-29.4509831
3515,-54.2844278,-28.1296189
3516,-51.6698804,-26.7636411
3517,-49.0892716,-25.3584633
3518,-46.5453961,-23.9199289
3519,-44.0405643,-22.4542147
3520,-41.5766380,-20.9677297
3521,-39.1550725,-19.4670108
3538,-56.7854021,-32.5185938
3539,-54.1342064,-31.1737886
3540,-51.4984590,-29.7831615
3541,-48.8844775,-28.3527607
3544,-41.2289479,-23.8947214
3563,-53.8443510,-34.2605398
3564,-51.2409935,-32.8394098
3573,-28.7549428,-19.3545838
