id,latitude,longitude,territory
12820,45.3225828431201,-76.5286936006881,QC
12826,45.3225828431201,-75.9026917743466,QC
12832,45.3225828431201,-75.276689948005,QC
12868,45.3225828431201,-74.6506881216635,QC
12874,45.3225828431201,-74.0246862953219,QC
12880,45.3225828431201,-73.3986844689804,QC
1947,45.7024848594949,-68.0776689450772,NB
1952,45.7024848594949,-67.4516671187357,NB
1958,45.7024848594949,-66.8256652923942,NB
1963,45.7024848594949,-66.1996634660526,NB
1985,45.7024848594949,-65.5736616397111,NB
1989,45.7024848594949,-64.9476598133695,NB
1992,45.7024848594949,-64.321657987028,NB
4849,45.7024848594949,-61.8176506816618,NS
4851,45.7024848594949,-61.1916488553203,NS
4855,45.7024848594949,-60.5656470289787,NS
4858,45.7024848594949,-59.9396452026372,NS
4873,45.7024848594949,-64.9476598133695,NS
4879,45.7024848594949,-64.321657987028,NS
4885,45.7024848594949,-63.6956561606864,NS
4890,45.7024848594949,-63.0696543343449,NS
4894,45.7024848594949,-62.4436525080034,NS
4898,45.7024848594949,-61.8176506816618,NS
4901,45.7024848594949,-61.1916488553203,NS
11904,45.7024848594949,-83.7277146036159,ON
11905,45.7024848594949,-83.1017127772743,ON
11907,45.7024848594949,-82.4757109509328,ON
11912,45.7024848594949,-81.8497091245912,ON
11916,45.7024848594949,-81.2237072982497,ON
11921,45.7024848594949,-78.7196999928835,ON
11925,45.7024848594949,-78.093698166542,ON
11929,45.7024848594949,-77.4676963402004,ON
11940,45.7024848594949,-79.9717036455666,ON
11950,45.7024848594949,-79.3457018192251,ON
11951,45.7024848594949,-80.5977054719082,ON
12240,45.7024848594949,-76.8416945138589,ON
12242,45.7024848594949,-76.2156926875173,ON
12244,45.7024848594949,-75.5896908611758,ON
12246,45.7024848594949,-74.9636890348342,ON
12248,45.7024848594949,-74.3376872084927,ON
12602,45.7024848594949,-73.7116853821512,QC
12605,45.7024848594949,-73.0856835558096,QC
12608,45.7024848594949,-72.4596817294681,QC
12619,45.7024848594949,-71.8336799031265,QC
12627,45.7024848594949,-70.5816762504435,QC
12653,45.7024848594949,-71.207678076785,QC
12818,45.7024848594949,-76.8416945138589,QC
12824,45.7024848594949,-76.2156926875173,QC
12830,45.7024848594949,-75.5896908611758,QC
12866,45.7024848594949,-74.9636890348342,QC
12872,45.7024848594949,-74.3376872084927,QC
12878,45.7024848594949,-73.7116853821512,QC
12884,45.7024848594949,-73.0856835558096,QC
1950,46.0798228144121,-67.7646680319065,NB
1956,46.0798228144121,-67.1386662055649,NB
1962,46.0798228144121,-66.5126643792234,NB
1984,46.0798228144121,-65.8866625528819,NB
1988,46.0798228144121,-65.2606607265403,NB
1991,46.0798228144121,-64.6346589001988,NB
1994,46.0798228144121,-64.0086570738572,NB
4850,46.0798228144121,-61.504649768491,NS
4853,46.0798228144121,-60.8786479421495,NS
4856,46.0798228144121,-60.2526461158079,NS
4859,46.0798228144121,-59.6266442894664,NS
4883,46.0798228144121,-64.0086570738572,NS
4888,46.0798228144121,-63.3826552475157,NS
4897,46.0798228144121,-62.1306515948326,NS
11924,46.0798228144121,-78.4066990797127,ON
11928,46.0798228144121,-77.7806972533712,ON
11931,46.0798228144121,-77.1546954270296,ON
11938,46.0798228144121,-80.2847045587374,ON
11944,46.0798228144121,-79.6587027323958,ON
11948,46.0798228144121,-79.0327009060543,ON
11954,46.0798228144121,-83.4147136904451,ON
11955,46.0798228144121,-81.5367082114205,ON
11956,46.0798228144121,-82.7887118641035,ON
11957,46.0798228144121,-84.0407155167866,ON
11958,46.0798228144121,-82.162710037762,ON
11981,46.0798228144121,-80.9107063850789,ON
12578,46.0798228144121,-63.3826552475157,PE
12580,46.0798228144121,-62.7566534211741,PE
12582,46.0798228144121,-62.1306515948326,PE
12604,46.0798228144121,-73.3986844689804,QC
12607,46.0798228144121,-72.7726826426388,QC
12611,46.0798228144121,-72.1466808162973,QC
12621,46.0798228144121,-71.5206789899558,QC
12625,46.0798228144121,-70.8946771636142,QC
12630,46.0798228144121,-70.2686753372727,QC
12722,46.0798228144121,-78.4066990797127,QC
12726,46.0798228144121,-77.7806972533712,QC
12730,46.0798228144121,-77.1546954270296,QC
12821,46.0798228144121,-76.5286936006881,QC
12827,46.0798228144121,-75.9026917743466,QC
12833,46.0798228144121,-75.276689948005,QC
12869,46.0798228144121,-74.6506881216635,QC
12875,46.0798228144121,-74.0246862953219,QC
12881,46.0798228144121,-73.3986844689804,QC
12886,46.0798228144121,-72.7726826426388,QC
1948,46.4545977578286,-68.0776689450772,NB
1954,46.4545977578286,-67.4516671187357,NB
1960,46.4545977578286,-66.8256652923942,NB
1965,46.4545977578286,-66.1996634660526,NB
1986,46.4545977578286,-65.5736616397111,NB
1990,46.4545977578286,-64.9476598133695,NB
1993,46.4545977578286,-64.321657987028,NB
2366,46.4545977578286,-53.6796269392217,NF
2374,46.4545977578286,-53.0536251128802,NF
4852,46.4545977578286,-61.1916488553203,NS
4854,46.4545977578286,-60.5656470289787,NS
4857,46.4545977578286,-59.9396452026372,NS
11922,46.4545977578286,-78.7196999928835,ON
11926,46.4545977578286,-78.093698166542,ON
11934,46.4545977578286,-81.2237072982497,ON
11937,46.4545977578286,-80.5977054719082,ON
11942,46.4545977578286,-79.9717036455666,ON
11947,46.4545977578286,-79.3457018192251,ON
11959,46.4545977578286,-83.1017127772743,ON
11960,46.4545977578286,-84.3537164299574,ON
11961,46.4545977578286,-84.979718256299,ON
11962,46.4545977578286,-81.8497091245912,ON
11982,46.4545977578286,-83.7277146036159,ON
11983,46.4545977578286,-82.4757109509328,ON
12576,46.4545977578286,-64.321657987028,PE
12577,46.4545977578286,-63.6956561606864,PE
12579,46.4545977578286,-63.0696543343449,PE
12581,46.4545977578286,-62.4436525080034,PE
12583,46.4545977578286,-61.8176506816618,PE
12609,46.4545977578286,-72.4596817294681,QC
12620,46.4545977578286,-71.8336799031265,QC
12623,46.4545977578286,-71.207678076785,QC
12629,46.4545977578286,-70.5816762504435,QC
12633,46.4545977578286,-69.9556744241019,QC
12721,46.4545977578286,-78.7196999928835,QC
12725,46.4545977578286,-78.093698166542,QC
12729,46.4545977578286,-77.4676963402004,QC
12819,46.4545977578286,-76.8416945138589,QC
12825,46.4545977578286,-76.2156926875173,QC
12831,46.4545977578286,-75.5896908611758,QC
12867,46.4545977578286,-74.9636890348342,QC
12873,46.4545977578286,-74.3376872084927,QC
12879,46.4545977578286,-73.7116853821512,QC
12885,46.4545977578286,-73.0856835558096,QC
12889,46.4545977578286,-72.4596817294681,QC
12967,46.4545977578286,-71.8336799031265,QC
1951,46.8268111727029,-67.7646680319065,NB
1957,46.8268111727029,-67.1386662055649,NB
1966,46.8268111727029,-66.5126643792234,NB
1974,46.8268111727029,-65.8866625528819,NB
1978,46.8268111727029,-65.2606607265403,NB
1982,46.8268111727029,-64.6346589001988,NB
2337,46.8268111727029,-55.8706333314171,NF
2345,46.8268111727029,-55.2446315050756,NF
2360,46.8268111727029,-53.9926278523925,NF
2370,46.8268111727029,-53.366626026051,NF
2377,46.8268111727029,-52.7406241997094,NF
4860,46.8268111727029,-60.8786479421495,NS
4862,46.8268111727029,-60.2526461158079,NS
11935,46.8268111727029,-80.9107063850789,ON
11939,46.8268111727029,-80.2847045587374,ON
11945,46.8268111727029,-79.6587027323958,ON
11949,46.8268111727029,-79.0327009060543,ON
11963,46.8268111727029,-82.7887118641035,ON
11964,46.8268111727029,-84.0407155167866,ON
11965,46.8268111727029,-85.2927191694697,ON
11966,46.8268111727029,-82.162710037762,ON
11973,46.8268111727029,-83.4147136904451,ON
11974,46.8268111727029,-84.6667173431282,ON
11975,46.8268111727029,-81.5367082114205,ON
12574,46.8268111727029,-64.6346589001988,PE
12575,46.8268111727029,-64.0086570738572,PE
12584,46.8268111727029,-70.8946771636142,QC
12622,46.8268111727029,-71.5206789899558,QC
12626,46.8268111727029,-70.8946771636142,QC
12631,46.8268111727029,-70.2686753372727,QC
12634,46.8268111727029,-69.6426735109311,QC
12723,46.8268111727029,-78.4066990797127,QC
12727,46.8268111727029,-77.7806972533712,QC
12731,46.8268111727029,-77.1546954270296,QC
12733,46.8268111727029,-79.0327009060543,QC
12822,46.8268111727029,-76.5286936006881,QC
12828,46.8268111727029,-75.9026917743466,QC
12834,46.8268111727029,-75.276689948005,QC
12870,46.8268111727029,-74.6506881216635,QC
12876,46.8268111727029,-74.0246862953219,QC
12882,46.8268111727029,-73.3986844689804,QC
12887,46.8268111727029,-72.7726826426388,QC
12890,46.8268111727029,-72.1466808162973,QC
12968,46.8268111727029,-71.5206789899558,QC
12970,46.8268111727029,-70.8946771636142,QC
1938,47.1964649657537,-69.3296725977603,NB
1939,47.1964649657537,-68.7036707714188,NB
1941,47.1964649657537,-68.0776689450772,NB
1944,47.1964649657537,-67.4516671187357,NB
1967,47.1964649657537,-66.8256652923942,NB
1971,47.1964649657537,-66.1996634660526,NB
1975,47.1964649657537,-65.5736616397111,NB
1979,47.1964649657537,-64.9476598133695,NB
2332,47.1964649657537,-56.1836342445879,NF
2340,47.1964649657537,-55.5576324182464,NF
2348,47.1964649657537,-54.9316305919048,NF
2355,47.1964649657537,-54.3056287655633,NF
2365,47.1964649657537,-53.6796269392217,NF
2373,47.1964649657537,-53.0536251128802,NF
4861,47.1964649657537,-60.5656470289787,NS
11932,47.1964649657537,-81.8497091245912,ON
11933,47.1964649657537,-81.2237072982497,ON
11936,47.1964649657537,-80.5977054719082,ON
11941,47.1964649657537,-79.9717036455666,ON
11946,47.1964649657537,-79.3457018192251,ON
11967,47.1964649657537,-83.1017127772743,ON
11968,47.1964649657537,-84.3537164299574,ON
11969,47.1964649657537,-84.979718256299,ON
11976,47.1964649657537,-83.7277146036159,ON
11979,47.1964649657537,-82.4757109509328,ON
12003,47.1964649657537,-86.2317219089821,ON
12011,47.1964649657537,-85.6057200826405,ON
12585,47.1964649657537,-70.5816762504435,QC
12628,47.1964649657537,-70.5816762504435,QC
12632,47.1964649657537,-69.9556744241019,QC
12635,47.1964649657537,-69.3296725977603,QC
12636,47.1964649657537,-68.7036707714188,QC
12720,47.1964649657537,-78.7196999928835,QC
12724,47.1964649657537,-78.093698166542,QC
12728,47.1964649657537,-77.4676963402004,QC
12732,47.1964649657537,-79.3457018192251,QC
12817,47.1964649657537,-76.8416945138589,QC
12823,47.1964649657537,-76.2156926875173,QC
12829,47.1964649657537,-75.5896908611758,QC
12865,47.1964649657537,-74.9636890348342,QC
12871,47.1964649657537,-74.3376872084927,QC
12877,47.1964649657537,-73.7116853821512,QC
12883,47.1964649657537,-73.0856835558096,QC
12888,47.1964649657537,-72.4596817294681,QC
12966,47.1964649657537,-71.8336799031265,QC
12969,47.1964649657537,-71.207678076785,QC
12971,47.1964649657537,-70.5816762504435,QC
1940,47.5635614582281,-68.390669858248,NB
1943,47.5635614582281,-67.7646680319065,NB
1946,47.5635614582281,-67.1386662055649,NB
1969,47.5635614582281,-66.5126643792234,NB
1973,47.5635614582281,-65.8866625528819,NB
1977,47.5635614582281,-65.2606607265403,NB
1981,47.5635614582281,-64.6346589001988,NB
2290,47.5635614582281,-59.6266442894664,NF
2292,47.5635614582281,-59.0006424631249,NF
2297,47.5635614582281,-58.3746406367833,NF
2317,47.5635614582281,-57.7486388104418,NF
2323,47.5635614582281,-57.1226369841002,NF
2329,47.5635614582281,-56.4966351577587,NF
2336,47.5635614582281,-55.8706333314171,NF
2344,47.5635614582281,-55.2446315050756,NF
2352,47.5635614582281,-54.6186296787341,NF
2359,47.5635614582281,-53.9926278523925,NF
2369,47.5635614582281,-53.366626026051,NF
2376,47.5635614582281,-52.7406241997094,NF
11970,47.5635614582281,-82.7887118641035,ON
11971,47.5635614582281,-84.0407155167866,ON
11972,47.5635614582281,-85.2927191694697,ON
11977,47.5635614582281,-83.4147136904451,ON
11978,47.5635614582281,-84.6667173431282,ON
11980,47.5635614582281,-81.5367082114205,ON
11984,47.5635614582281,-82.162710037762,ON
11985,47.5635614582281,-80.9107063850789,ON
11994,47.5635614582281,-87.1707246484944,ON
12000,47.5635614582281,-86.5447228221528,ON
12007,47.5635614582281,-85.9187209958113,ON
12029,47.5635614582281,-80.2847045587374,ON
12035,47.5635614582281,-79.6587027323958,ON
12612,47.5635614582281,-70.2686753372727,QC
12613,47.5635614582281,-69.6426735109311,QC
12615,47.5635614582281,-69.0166716845896,QC
12637,47.5635614582281,-68.390669858248,QC
12737,47.5635614582281,-77.7806972533712,QC
12743,47.5635614582281,-77.1546954270296,QC
12750,47.5635614582281,-76.5286936006881,QC
12756,47.5635614582281,-75.9026917743466,QC
12762,47.5635614582281,-75.276689948005,QC
12765,47.5635614582281,-79.6587027323958,QC
12771,47.5635614582281,-79.0327009060543,QC
12776,47.5635614582281,-78.4066990797127,QC
12839,47.5635614582281,-74.6506881216635,QC
12845,47.5635614582281,-74.0246862953219,QC
12851,47.5635614582281,-73.3986844689804,QC
12857,47.5635614582281,-72.7726826426388,QC
12863,47.5635614582281,-72.1466808162973,QC
12917,47.5635614582281,-71.5206789899558,QC
12923,47.5635614582281,-70.8946771636142,QC
12929,47.5635614582281,-70.2686753372727,QC
1937,47.9281033766849,-68.7036707714188,NB
1942,47.9281033766849,-68.0776689450772,NB
1945,47.9281033766849,-67.4516671187357,NB
1968,47.9281033766849,-66.8256652923942,NB
1972,47.9281033766849,-66.1996634660526,NB
1976,47.9281033766849,-65.5736616397111,NB
1980,47.9281033766849,-64.9476598133695,NB
1999,47.9281033766849,-53.6796269392217,NF
2291,47.9281033766849,-59.3136433762956,NF
2294,47.9281033766849,-58.6876415499541,NF
2314,47.9281033766849,-58.0616397236125,NF
2320,47.9281033766849,-57.435637897271,NF
2326,47.9281033766849,-56.8096360709295,NF
2333,47.9281033766849,-56.1836342445879,NF
2341,47.9281033766849,-55.5576324182464,NF
2349,47.9281033766849,-54.9316305919048,NF
2356,47.9281033766849,-54.3056287655633,NF
2363,47.9281033766849,-53.6796269392217,NF
2372,47.9281033766849,-53.0536251128802,NF
11991,47.9281033766849,-87.4837255616651,ON
11997,47.9281033766849,-86.8577237353236,ON
12004,47.9281033766849,-86.2317219089821,ON
12010,47.9281033766849,-85.6057200826405,ON
12016,47.9281033766849,-81.8497091245912,ON
12021,47.9281033766849,-81.2237072982497,ON
12026,47.9281033766849,-80.5977054719082,ON
12032,47.9281033766849,-79.9717036455666,ON
12038,47.9281033766849,-79.3457018192251,ON
12047,47.9281033766849,-91.8657383460559,ON
12052,47.9281033766849,-91.2397365197144,ON
12057,47.9281033766849,-90.6137346933728,ON
12062,47.9281033766849,-89.9877328670313,ON
12067,47.9281033766849,-89.3617310406897,ON
12078,47.9281033766849,-84.979718256299,ON
12083,47.9281033766849,-84.3537164299574,ON
12088,47.9281033766849,-83.7277146036159,ON
12093,47.9281033766849,-83.1017127772743,ON
12098,47.9281033766849,-82.4757109509328,ON
12614,47.9281033766849,-69.3296725977603,QC
12617,47.9281033766849,-68.7036707714188,QC
12639,47.9281033766849,-68.0776689450772,QC
12643,47.9281033766849,-67.4516671187357,QC
12656,47.9281033766849,-66.8256652923942,QC
12661,47.9281033766849,-66.1996634660526,QC
12666,47.9281033766849,-65.5736616397111,QC
12671,47.9281033766849,-64.9476598133695,QC
12735,47.9281033766849,-78.093698166542,QC
12741,47.9281033766849,-77.4676963402004,QC
12747,47.9281033766849,-76.8416945138589,QC
12753,47.9281033766849,-76.2156926875173,QC
12759,47.9281033766849,-75.5896908611758,QC
12768,47.9281033766849,-79.3457018192251,QC
12774,47.9281033766849,-78.7196999928835,QC
12836,47.9281033766849,-74.9636890348342,QC
12842,47.9281033766849,-74.3376872084927,QC
12848,47.9281033766849,-73.7116853821512,QC
12854,47.9281033766849,-73.0856835558096,QC
12860,47.9281033766849,-72.4596817294681,QC
12914,47.9281033766849,-71.8336799031265,QC
12920,47.9281033766849,-71.207678076785,QC
12926,47.9281033766849,-70.5816762504435,QC
12932,47.9281033766849,-69.9556744241019,QC
1371,48.2900938438021,-123.478830576304,BC
1373,48.2900938438021,-124.104832402646,BC
1970,48.2900938438021,-66.5126643792234,NB
1996,48.2900938438021,-59.0006424631249,NF
1998,48.2900938438021,-53.9926278523925,NF
2000,48.2900938438021,-53.366626026051,NF
2293,48.2900938438021,-59.0006424631249,NF
2298,48.2900938438021,-58.3746406367833,NF
2318,48.2900938438021,-57.7486388104418,NF
2324,48.2900938438021,-57.1226369841002,NF
2330,48.2900938438021,-56.4966351577587,NF
2338,48.2900938438021,-55.8706333314171,NF
2346,48.2900938438021,-55.2446315050756,NF
2353,48.2900938438021,-54.6186296787341,NF
2361,48.2900938438021,-53.9926278523925,NF
2368,48.2900938438021,-53.366626026051,NF
2375,48.2900938438021,-52.7406241997094,NF
11989,48.2900938438021,-87.7967264748359,ON
11995,48.2900938438021,-87.1707246484944,ON
12001,48.2900938438021,-86.5447228221528,ON
12008,48.2900938438021,-85.9187209958113,ON
12014,48.2900938438021,-82.162710037762,ON
12019,48.2900938438021,-81.5367082114205,ON
12024,48.2900938438021,-80.9107063850789,ON
12030,48.2900938438021,-80.2847045587374,ON
12036,48.2900938438021,-79.6587027323958,ON
12041,48.2900938438021,-92.8047410855682,ON
12045,48.2900938438021,-92.1787392592267,ON
12050,48.2900938438021,-91.5527374328852,ON
12055,48.2900938438021,-90.9267356065436,ON
12060,48.2900938438021,-90.3007337802021,ON
12065,48.2900938438021,-89.6747319538605,ON
12070,48.2900938438021,-89.048730127519,ON
12074,48.2900938438021,-88.4227283011774,ON
12076,48.2900938438021,-85.2927191694697,ON
12081,48.2900938438021,-84.6667173431282,ON
12086,48.2900938438021,-84.0407155167866,ON
12091,48.2900938438021,-83.4147136904451,ON
12096,48.2900938438021,-82.7887118641035,ON
12616,48.2900938438021,-69.0166716845896,QC
12638,48.2900938438021,-68.390669858248,QC
12642,48.2900938438021,-67.7646680319065,QC
12646,48.2900938438021,-67.1386662055649,QC
12659,48.2900938438021,-66.5126643792234,QC
12664,48.2900938438021,-65.8866625528819,QC
12669,48.2900938438021,-65.2606607265403,QC
12674,48.2900938438021,-64.6346589001988,QC
12739,48.2900938438021,-77.7806972533712,QC
12745,48.2900938438021,-77.1546954270296,QC
12751,48.2900938438021,-76.5286936006881,QC
12757,48.2900938438021,-75.9026917743466,QC
12763,48.2900938438021,-75.276689948005,QC
12766,48.2900938438021,-79.6587027323958,QC
12772,48.2900938438021,-79.0327009060543,QC
12778,48.2900938438021,-78.4066990797127,QC
12840,48.2900938438021,-74.6506881216635,QC
12846,48.2900938438021,-74.0246862953219,QC
12852,48.2900938438021,-73.3986844689804,QC
12858,48.2900938438021,-72.7726826426388,QC
12864,48.2900938438021,-72.1466808162973,QC
12918,48.2900938438021,-71.5206789899558,QC
12924,48.2900938438021,-70.8946771636142,QC
12930,48.2900938438021,-70.2686753372727,QC
12935,48.2900938438021,-69.6426735109311,QC
12939,48.2900938438021,-69.0166716845896,QC
1374,48.6495363692128,-125.043835142158,BC
1377,48.6495363692128,-123.165829663133,BC
1379,48.6495363692128,-123.791831489475,BC
1381,48.6495363692128,-124.417833315816,BC
1995,48.6495363692128,-59.3136433762956,NF
1997,48.6495363692128,-58.6876415499541,NF
2295,48.6495363692128,-58.6876415499541,NF
2315,48.6495363692128,-58.0616397236125,NF
2321,48.6495363692128,-57.435637897271,NF
2327,48.6495363692128,-56.8096360709295,NF
2334,48.6495363692128,-56.1836342445879,NF
2342,48.6495363692128,-55.5576324182464,NF
2350,48.6495363692128,-54.9316305919048,NF
2357,48.6495363692128,-54.3056287655633,NF
2364,48.6495363692128,-53.6796269392217,NF
2371,48.6495363692128,-53.0536251128802,NF
11987,48.6495363692128,-88.1097273880067,ON
11992,48.6495363692128,-87.4837255616651,ON
11998,48.6495363692128,-86.8577237353236,ON
12005,48.6495363692128,-86.2317219089821,ON
12009,48.6495363692128,-85.6057200826405,ON
12017,48.6495363692128,-81.8497091245912,ON
12022,48.6495363692128,-81.2237072982497,ON
12027,48.6495363692128,-80.5977054719082,ON
12033,48.6495363692128,-79.9717036455666,ON
12039,48.6495363692128,-79.3457018192251,ON
12043,48.6495363692128,-92.4917401723975,ON
12048,48.6495363692128,-91.8657383460559,ON
12053,48.6495363692128,-91.2397365197144,ON
12058,48.6495363692128,-90.6137346933728,ON
12063,48.6495363692128,-89.9877328670313,ON
12068,48.6495363692128,-89.3617310406897,ON
12072,48.6495363692128,-88.7357292143482,ON
12079,48.6495363692128,-84.979718256299,ON
12084,48.6495363692128,-84.3537164299574,ON
12089,48.6495363692128,-83.7277146036159,ON
12094,48.6495363692128,-83.1017127772743,ON
12097,48.6495363692128,-82.4757109509328,ON
12109,48.6495363692128,-94.3697456514221,ON
12115,48.6495363692128,-93.7437438250806,ON
12121,48.6495363692128,-93.117741998739,ON
12618,48.6495363692128,-68.7036707714188,QC
12640,48.6495363692128,-68.0776689450772,QC
12644,48.6495363692128,-67.4516671187357,QC
12657,48.6495363692128,-66.8256652923942,QC
12662,48.6495363692128,-66.1996634660526,QC
12667,48.6495363692128,-65.5736616397111,QC
12672,48.6495363692128,-64.9476598133695,QC
12675,48.6495363692128,-64.321657987028,QC
12736,48.6495363692128,-78.093698166542,QC
12742,48.6495363692128,-77.4676963402004,QC
