id,latitude,longitude
1,-23.649928,113.232588
2,-25.122577,112.921402
3,-26.094646,112.921402
4,-24.142713,113.543773
5,-24.633606,113.232588
6,-25.122577,113.543773
7,-26.094646,113.543773
8,-25.609600,113.232588
9,-26.577690,113.232588
10,-27.058704,113.543773
11,-28.014547,113.543773
12,-28.961981,113.543773
13,-22.160516,113.543773
14,-23.155280,113.543773
15,-21.660461,113.854959
16,-22.658799,113.854959
17,-23.649928,113.854959
18,-24.633606,113.854959
19,-25.609600,113.854959
20,-26.577690,113.854959
21,-27.537665,113.854959
22,-28.489327,113.854959
23,-21.660461,114.477330
24,-22.658799,114.477330
25,-22.160516,114.166144
26,-23.155280,114.166144
27,-23.649928,114.477330
28,-24.142713,114.166144
29,-24.633606,114.477330
30,-25.122577,114.166144
31,-25.609600,114.477330
32,-26.577690,114.477330
33,-26.094646,114.166144
34,-27.058704,114.166144
35,-27.537665,114.477330
36,-28.014547,114.166144
37,-28.489327,114.477330
38,-28.961981,114.166144
39,-29.900824,114.788516
40,-33.567001,114.788516
41,-34.460524,114.788516
42,-21.158667,114.788516
43,-22.160516,114.788516
44,-23.155280,114.788516
45,-24.142713,114.788516
46,-25.122577,114.788516
47,-26.094646,114.788516
48,-27.058704,114.788516
49,-28.014547,114.788516
50,-28.961981,114.788516
51,-20.149992,115.410887
52,-20.655166,115.099701
53,-21.660461,115.099701
54,-22.658799,115.099701
55,-23.649928,115.099701
56,-24.633606,115.099701
57,-25.609600,115.099701
58,-26.577690,115.099701
59,-27.537665,115.099701
60,-28.489327,115.099701
61,-29.432487,115.099701
62,-30.366969,115.099701
63,-31.292605,115.099701
64,-34.014938,115.099701
65,-20.655166,115.722072
66,-21.158667,115.410887
67,-21.660461,115.722072
68,-22.658799,115.722072
69,-22.160516,115.410887
70,-23.155280,115.410887
71,-23.649928,115.722072
72,-24.142713,115.410887
73,-24.633606,115.722072
74,-25.122577,115.410887
75,-25.609600,115.722072
76,-26.577690,115.722072
77,-26.094646,115.410887
78,-27.058704,115.410887
