1110,-67.4652714,-22.0087993
1111,-64.8919112,-20.9853915
1133,-70.2088602,-26.0207308
1134,-67.5534175,-25.0339052
1135,-64.9162492,-23.9801563
1136,-62.3017190,-22.8625220
3461,-70.3972393,-29.0736641
3462,-67.6610960,-28.0589986
3463,-64.9551654,-26.9819662
3464,-62.2823038,-25.8457497
3465,-59.6448097,-24.6538646
3485,-70.5134483,-32.1307132
3486,-67.7587835,-31.1078938
3487,-65.0259665,-30.0221719
3488,-62.3191378,-28.8764232
3489,-59.6418916,-27.6740233
3490,-56.9972684,-26.4188025
3491,-54.3877637,-25.1149940
3509,-71.3744666,-35.0538606
3510,-67.7324925,-34.2015960
3511,-65.0081110,-33.1014450
3512,-62.2960455,-31.9408743
3513,-59.6015970,-30.7228365
3514,-56.9296090,-29.4509831
3515,-54.2844278,-28.1296189
3533,-73.0508254,-37.7992514
3534,-69.3324139,-37.0087770
3535,-65.6906426,-36.0899599
3536,-62.1069674,-35.0512451
3537,-59.4453295,-33.8124538
3538,-56.7854021,-32.5185938
3558,-70.9027266,-39.7997572
3559,-67.1466420,-38.9446503
3560,-63.4923868,-37.9598318
3561,-59.9294291,-36.8531480
3562,-56.4299054,-35.6326535
3582,-72.5738656,-42.5528177
3583,-68.6076257,-41.7745253
3584,-64.8037679,-40.8521035
3585,-61.1254529,-39.7999104
3586,-57.5676913,-38.6262571
3607,-70.2139255,-44.5385892
3608,-66.1499433,-43.7147778
3609,-62.2897109,-42.7207131
3631,-71.9911257,-47.2663939
3632,-67.6736888,-46.4976384
3655,-73.9741261,-49.9602952
3656,-69.3668482,-49.2440016
3657,-64.9327859,-48.4186714
3680,-71.2658067,-51.9531014
3681,-66.5174425,-51.1926792
3705,-68.3045306,-53.9306855
3730,-65.0565593,-55.8751365
