1462,23.7207655,20.8274344
1463,25.7278436,23.1792329
1484,20.9239195,13.4047346
1485,22.6803099,15.9965283
1486,24.7968961,18.3294577
1487,26.8457428,20.6659079
1488,28.9119215,22.9725588
1508,22.2491139,10.7218136
1509,23.5231203,13.5964360
1510,25.7748439,15.8485798
1511,27.8846812,18.1548607
1512,29.9731365,20.4474392
1513,32.0954743,22.7061412
1532,23.5459145,8.0468251
1533,24.8861704,10.8468174
1534,26.6587115,13.4001328
1535,28.8492840,15.6565849
1536,30.9730678,17.9260999
1537,33.1028598,20.1720791
1557,26.1939594,8.1266172
1558,27.4527404,10.9977789
1559,29.7438469,13.1808548
1560,31.9164564,15.4155556
1561,34.0635492,17.6430088
1582,28.7937131,8.2217504
1583,30.5723345,10.7366161
1584,32.8075529,12.9223957
1585,34.9821047,15.1237932
1608,33.6501586,10.4527437
1609,35.8625932,12.6190314
1736,38.0494689,14.7806370
1737,37.1571274,17.3055849
1738,36.2349703,19.8399309
1739,35.2787535,22.3802313
1763,38.4791353,21.9319455
