2085,73.2269999,35.9433382
2086,74.0832086,39.0015592
2087,74.7520865,42.0232491
2109,76.3443510,34.2605398
2110,76.6149024,37.3385326
2111,77.5114433,40.3551960
2113,79.1903666,46.2942263
2132,79.4296090,29.4509831
2133,79.2854021,32.5185938
2134,78.9299054,35.6326535
2135,80.0676913,38.6262571
2136,81.0775561,41.5976947
2137,82.0900166,44.5389634
2157,82.1015970,30.7228365
2158,81.9453295,33.8124538
2159,82.4294291,36.8531480
2160,83.6254530,39.7999104
2161,84.7897109,42.7207132
2181,84.8191378,28.8764232
2182,84.7960455,31.9408743
2183,84.6069674,35.0512451
2184,85.9923868,37.9598318
2185,87.3037679,40.8521035
2205,87.4551654,26.9819662
2206,87.5259665,30.0221719
2207,87.5081110,33.1014451
2208,88.1906426,36.0899599
2209,89.6466420,38.9446503
2230,90.1610960,28.0589986
2231,90.2587835,31.1078938
2232,90.2324925,34.2015960
2233,91.8324139,37.0087770
2255,92.8972393,29.0736641
2256,93.0134483,32.1307132
2257,93.8744666,35.0538607
2280,95.6601754,30.0231544
2281,95.7852998,33.0882909
2302,98.2563019,22.7050054
2303,98.1620936,25.2624701
2304,98.0547829,27.7841619
2305,98.4459297,30.9050741
2306,101.2500000,31.7174744
2307,99.4620443,33.7515118
2308,97.5662499,35.7808422
2309,95.5508254,37.7992514
2310,93.4027266,39.7997572
2311,91.1076257,41.7745253
2312,88.6499433,43.7147778
2313,86.0129804,45.6107002
2314,83.1792006,47.4513518
2330,104.0540703,30.9050741
2331,103.0379557,33.7515118
2332,101.2500000,36.5299463
2333,99.3258537,38.5401176
2334,97.2722013,40.5503619
2335,95.0738656,42.5528177
2336,92.7139255,44.5385892
2337,90.1736888,46.4976384
2338,87.4327859,48.4186714
2354,106.8398246,30.0231544
2355,106.7147002,33.0882909
2356,104.9337501,35.7808422
2357,103.1741463,38.5401176
2358,101.2500000,41.2840540
2359,99.1614807,43.2755310
2360,96.9151853,45.2730341
2378,109.6027607,29.0736641
2379,109.4865517,32.1307132
2380,108.6255334,35.0538606
2381,106.9491746,37.7992514
2382,105.2277987,40.5503619
2383,103.3385193,43.2755310
2402,112.3389040,28.0589986
2403,112.2412165,31.1078938
2404,112.2675075,34.2015960
2405,110.6675861,37.0087770
2406,109.0972734,39.7997572
2407,107.4261344,42.5528177
2426,115.0448346,26.9819662
2427,114.9740335,30.0221719
2428,114.9918890,33.1014450
2429,114.3093574,36.0899599
2430,112.8533580,38.9446503
2431,111.3923743,41.7745253
2432,109.7860745,44.5385892
2450,117.7176962,25.8457497
2451,117.6808622,28.8764232
2452,117.7039545,31.9408743
2453,117.8930326,35.0512451
2454,116.5076132,37.9598318
2455,115.1962321,40.8521035
2456,113.8500567,43.7147778
2457,112.3263112,46.4976384
2474,120.3551903,24.6538646
2475,120.3581084,27.6740233
2476,120.3984030,30.7228365
2477,120.5546705,33.8124538
2478,120.0705709,36.8531480
2479,118.8745471,39.7999104
2480,117.7102891,42.7207131
2481,116.4870196,45.6107002
2482,115.0672141,48.4186714
2500,123.0703910,29.4509831
2501,123.2145979,32.5185938
2502,123.5700946,35.6326535
2503,122.4323087,38.6262571
2504,121.4224439,41.5976947
2505,120.4099834,44.5389634
2506,119.3207994,47.4513518
2507,118.0305474,50.2890273
2528,124.9885567,40.3551959
2529,124.1630687,43.3395157
2530,123.3096334,46.2942263
2531,122.3692723,49.2245919
2532,121.2388962,52.0945832
2553,127.7479135,42.0232491
2554,127.1069262,45.0106235
2555,126.4226729,47.9727836
2556,125.6498664,50.9170380
2557,124.7146785,53.8196978
2578,130.7162540,43.6126332
2579,130.2622843,46.5953515
2580,129.7606166,49.5599117
2603,133.8955187,45.1048948
2604,133.6339592,48.0773765
4630,101.2500000,21.4373782
4631,101.2500000,24.0457667
4632,101.2500000,26.6299937
4633,101.2500000,29.1879003
4655,104.2436981,22.7050054
4656,104.3379064,25.2624701
4657,104.4452171,27.7841619
4678,107.0299466,18.7571646
4679,107.1928405,21.3169029
4680,107.3803842,23.8314160
4681,107.1222626,26.9381292
4702,109.8669379,17.3576394
4703,110.1133033,19.8673785
4704,109.9566087,22.9581897
4705,109.7911398,26.0207309
4726,112.6909080,15.8972110
4728,112.5347286,22.0087993
4729,112.4465825,25.0339052
4752,115.1080888,20.9853915
4753,115.0837508,23.9801563
4777,117.6982810,22.8625220
