id,latitude,longitude
56880,41.6262410993401,-82.6631746511284
57265,41.6262410993401,-82.4127724748935
56329,41.7881348948813,-83.0387779154808
56695,41.7881348948813,-82.7883757392459
57071,41.7881348948813,-82.5379735630109
57459,41.7881348948813,-82.287571386776
57838,41.7881348948813,-82.0371692105411
56146,41.949620888953,-83.1639790035983
56511,41.949620888953,-82.9135768273633
56879,41.949620888953,-82.6631746511284
57264,41.949620888953,-82.4127724748935
57652,41.949620888953,-82.1623702986585
58016,41.949620888953,-81.9119681224236
58365,41.949620888953,-81.6615659461887
56328,42.1106988292173,-83.0387779154808
56694,42.1106988292173,-82.7883757392459
57070,42.1106988292173,-82.5379735630109
57458,42.1106988292173,-82.287571386776
57837,42.1106988292173,-82.0371692105411
58192,42.1106988292173,-81.7867670343061
58537,42.1106988292173,-81.5363648580712
58874,42.1106988292173,-81.2859626818363
56145,42.271368476891,-83.1639790035983
56510,42.271368476891,-82.9135768273633
56878,42.271368476891,-82.6631746511284
57263,42.271368476891,-82.4127724748935
57651,42.271368476891,-82.1623702986585
58015,42.271368476891,-81.9119681224236
58364,42.271368476891,-81.6615659461887
58706,42.271368476891,-81.4111637699537
59038,42.271368476891,-81.1607615937188
59362,42.271368476891,-80.9103594174839
59683,42.271368476891,-80.659957241249
59993,42.271368476891,-80.409555065014
60304,42.271368476891,-80.1591528887791
56327,42.4316296066548,-83.0387779154808
56693,42.4316296066548,-82.7883757392459
57069,42.4316296066548,-82.5379735630109
57457,42.4316296066548,-82.287571386776
57836,42.4316296066548,-82.0371692105411
58191,42.4316296066548,-81.7867670343061
58536,42.4316296066548,-81.5363648580712
58873,42.4316296066548,-81.2859626818363
59199,42.4316296066548,-81.0355605056014
59523,42.4316296066548,-80.7851583293664
59839,42.4316296066548,-80.5347561531315
60149,42.4316296066548,-80.2843539768966
60464,42.4316296066548,-80.0339518006616
60786,42.4316296066548,-79.7835496244267
56877,42.5914820065631,-82.6631746511284
57262,42.5914820065631,-82.4127724748935
57650,42.5914820065631,-82.1623702986585
58014,42.5914820065631,-81.9119681224236
58363,42.5914820065631,-81.6615659461887
58705,42.5914820065631,-81.4111637699537
59037,42.5914820065631,-81.1607615937188
59361,42.5914820065631,-80.9103594174839
59682,42.5914820065631,-80.659957241249
59992,42.5914820065631,-80.409555065014
60303,42.5914820065631,-80.1591528887791
60623,42.5914820065631,-79.9087507125441
60951,42.5914820065631,-79.6583485363092
61286,42.5914820065631,-79.4079463600743
57068,42.750925477953,-82.5379735630109
57456,42.750925477953,-82.287571386776
57835,42.750925477953,-82.0371692105411
58190,42.750925477953,-81.7867670343061
58535,42.750925477953,-81.5363648580712
58872,42.750925477953,-81.2859626818363
59198,42.750925477953,-81.0355605056014
59522,42.750925477953,-80.7851583293664
59838,42.750925477953,-80.5347561531315
60148,42.750925477953,-80.2843539768966
60463,42.750925477953,-80.0339518006616
60785,42.750925477953,-79.7835496244267
61119,42.750925477953,-79.5331474481918
61450,42.750925477953,-79.2827452719568
61770,42.750925477953,-79.0323430957219
57261,42.909959835353,-82.4127724748935
57649,42.909959835353,-82.1623702986585
58013,42.909959835353,-81.9119681224236
58362,42.909959835353,-81.6615659461887
58704,42.909959835353,-81.4111637699537
59036,42.909959835353,-81.1607615937188
59360,42.909959835353,-80.9103594174839
59681,42.909959835353,-80.659957241249
59991,42.909959835353,-80.409555065014
60302,42.909959835353,-80.1591528887791
60622,42.909959835353,-79.9087507125441
60950,42.909959835353,-79.6583485363092
61285,42.909959835353,-79.4079463600743
61609,42.909959835353,-79.1575441838394
61927,42.909959835353,-78.9071420076044
57067,43.0685849063917,-82.5379735630109
57455,43.0685849063917,-82.287571386776
57834,43.0685849063917,-82.0371692105411
58189,43.0685849063917,-81.7867670343061
58534,43.0685849063917,-81.5363648580712
58871,43.0685849063917,-81.2859626818363
59197,43.0685849063917,-81.0355605056014
59521,43.0685849063917,-80.7851583293664
59837,43.0685849063917,-80.5347561531315
60147,43.0685849063917,-80.2843539768966
60462,43.0685849063917,-80.0339518006616
60784,43.0685849063917,-79.7835496244267
61118,43.0685849063917,-79.5331474481918
61449,43.0685849063917,-79.2827452719568
61769,43.0685849063917,-79.0323430957219
57260,43.2268005317054,-82.4127724748935
